case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
stage3-round-broad-p3-0057-9aa8ca0dc7940d8f,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,scan_then_clear,joint,True,True,786.8052070000003,777.8052056112747,0,-3,12,0,3889.0260280563743,0,4,4,1.3887256500311196e-06
stage3-round-broad-p3-0058-a16e517efa39a61e,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,immediate,joint,True,True,3543.953289,3456.953295548585,0,-18,105,0,17284.766477742927,0,35,35,-6.5485851337143686e-06
stage3-round-broad-p3-0058-a16e517efa39a61e,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,scan_then_clear,joint,True,True,666.887643,700.8876462811054,0,-4,-30,0,3504.438231405529,0,-10,-10,-3.28110536429449e-06
stage3-round-broad-p3-0059-a2fe429dd68a6514,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,development,immediate,joint,True,True,2898.544113,2894.5441164523136,0,-17,21,0,14472.720582261569,0,7,7,-3.4523136491770856e-06
stage3-round-broad-p3-0059-a2fe429dd68a6514,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,development,scan_then_clear,joint,True,True,619.219803,621.2198065203756,0,-5,3,0,3106.09903260188,0,1,1,-3.5203756851842627e-06
stage3-round-broad-p3-0060-3b567031afa8c93e,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,immediate,joint,True,True,1665.326556,1676.3265611506604,0,-20,9,0,8381.6328057533,0,3,3,-5.150660399522167e-06
stage3-round-broad-p3-0060-3b567031afa8c93e,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,scan_then_clear,joint,True,True,153.557143,149.55714033646018,0,-5,9,0,747.7857016823,0,3,3,2.6635398171492852e-06
stage3-round-broad-p3-0061-19e5df363007197f,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,immediate,joint,True,True,2076.5079,2064.507903681307,0,-15,27,0,10322.539518406535,0,9,9,-3.6813071346841753e-06
stage3-round-broad-p3-0061-19e5df363007197f,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,scan_then_clear,joint,True,True,633.5232739999997,671.5232752459292,0,-5,-33,0,3357.6163762296455,0,-11,-11,-1.2459295248845592e-06
stage3-round-broad-p3-0064-747adaefd14a7d74,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,immediate,joint,True,True,1385.8903840000003,1369.890387239736,0,-17,33,0,6849.451936198679,0,11,11,-3.2397356335422955e-06
stage3-round-broad-p3-0064-747adaefd14a7d74,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,382.9947739999998,386.9947733574345,0,-4,0,0,1934.9738667871752,0,0,0,6.42565282760188e-07
stage3-round-broad-p3-0065-d59539446ca07df8,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,immediate,joint,True,True,1274.3464809999996,1297.3464795263835,0,-17,-6,0,6486.732397631917,0,-2,-2,1.4736160665052012e-06
stage3-round-broad-p3-0065-d59539446ca07df8,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,scan_then_clear,joint,True,True,494.57172999999966,524.5717278421535,0,-3,-27,0,2622.858639210768,0,-9,-9,2.1578462110483088e-06
stage3-round-broad-p3-0066-171c71b85aaab21b,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,immediate,joint,True,True,1767.4869500000004,1775.486952636908,0,-14,6,0,8877.434763184538,0,2,2,-2.6369075385446195e-06
stage3-round-broad-p3-0066-171c71b85aaab21b,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,scan_then_clear,joint,True,True,308.2398740000008,322.23987516488205,0,-2,-12,0,1611.1993758244098,0,-4,-4,-1.1648812687781174e-06
stage3-round-broad-p3-0067-8d0fe9b02fbac663,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,immediate,joint,True,True,3791.9646299999995,3700.964637463888,0,-20,111,0,18504.823187319438,0,37,37,-7.46388832340017e-06
stage3-round-broad-p3-0067-8d0fe9b02fbac663,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,661.6761409999999,708.6761400015012,0,-5,-42,0,3543.3807000075067,0,-14,-14,9.984987627831288e-07
stage3-round-broad-p3-0068-017bfff60f9f1b0f,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,immediate,joint,True,True,2317.8135979999997,2365.8136033040837,0,-12,-36,0,11829.068016520421,0,-12,-12,-5.304083970258944e-06
stage3-round-broad-p3-0068-017bfff60f9f1b0f,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,scan_then_clear,joint,True,True,648.5065770000001,698.5065790159688,0,-2,-48,0,3492.532895079843,0,-16,-16,-2.015968675550539e-06
stage3-round-broad-p3-0069-1d5f37fa35d53489,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,immediate,joint,True,True,1212.1638329999996,1260.1638359314593,-40,-29,21,0,6300.819179657297,-8,7,7,-2.931459675892256e-06
stage3-round-broad-p3-0069-1d5f37fa35d53489,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,scan_then_clear,joint,True,True,82.13807699999961,157.1380800889965,0,-6,-69,0,785.6904004449825,0,-23,-23,-3.088996891165152e-06
stage3-round-broad-p3-0070-d361b74886863210,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,immediate,joint,True,True,2128.046134,2119.04613640138,0,-15,24,0,10595.230682006899,0,8,8,-2.401379788352642e-06
stage3-round-broad-p3-0070-d361b74886863210,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,433.5715460000001,467.5715470653695,0,-4,-30,0,2337.8577353268483,0,-10,-10,-1.0653693607309833e-06
stage3-round-broad-p3-0072-dd2f86a818295ed5,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,immediate,joint,True,True,2081.855834,2049.855840186641,0,-19,51,0,10249.279200933208,0,17,17,-6.186641257954761e-06
stage3-round-broad-p3-0072-dd2f86a818295ed5,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,scan_then_clear,joint,True,True,160.44060199999967,195.4406038592606,0,-5,-30,0,977.203019296303,0,-10,-10,-1.85926091944566e-06
stage3-round-broad-p3-0073-8c6e795acf9e493f,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,immediate,joint,True,True,613.4539169999998,625.453921483971,0,-15,3,0,3127.269607419854,0,1,1,-4.483971224544803e-06
stage3-round-broad-p3-0073-8c6e795acf9e493f,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,scan_then_clear,joint,True,True,328.30702699999983,349.3070243399593,0,-3,-18,0,1746.5351216997951,0,-6,-6,2.660040536284214e-06
stage3-round-broad-p3-0076-18d1c6629e4134a2,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,immediate,joint,True,True,3183.483644,3066.4836475792554,0,-18,135,0,15332.41823789628,0,45,45,-3.5792554626823403e-06
stage3-round-broad-p3-0076-18d1c6629e4134a2,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,scan_then_clear,joint,True,True,879.6771470000003,912.6771435054197,0,-3,-30,0,4563.3857175271005,0,-10,-10,3.494580596452579e-06
stage3-round-broad-p3-0079-2f4bf4a1f9458a0e,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,immediate,joint,True,True,1454.462974,1432.4629757311586,0,-17,39,0,7162.31487865579,0,13,13,-1.731158590700943e-06
stage3-round-broad-p3-0079-2f4bf4a1f9458a0e,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,scan_then_clear,joint,True,True,500.4906350000001,491.4906330266758,0,-3,12,0,2457.453165133378,0,4,4,1.97332428797381e-06
stage3-round-broad-p4-0000-6277e7fdcfe52f6a,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,immediate,joint,True,True,2063.226607999999,2054.226602771105,0,-18,27,0,10271.133013855528,0,9,9,5.228894224273972e-06
stage3-round-broad-p4-0000-6277e7fdcfe52f6a,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,scan_then_clear,joint,True,True,404.10932800000046,485.1093286445812,0,-6,-75,0,2425.5466432229077,0,-25,-25,-6.445807230193168e-07
stage3-round-broad-p4-0001-49c7fd958dc12c57,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,immediate,joint,True,True,2152.9298849999996,2334.929882370934,0,-23,-159,0,11674.649411854669,0,-53,-53,2.6290654204785824e-06
stage3-round-broad-p4-0001-49c7fd958dc12c57,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,scan_then_clear,joint,True,True,1138.9216509999987,1183.921652162675,0,-9,-36,0,5919.608260813373,0,-12,-12,-1.162676198873669e-06
stage3-round-broad-p4-0002-4b4bb1ca74d390d4,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,immediate,joint,True,True,1582.073703,1717.0737004825096,0,-18,-117,0,8585.368502412552,0,-39,-39,2.517490429454483e-06
stage3-round-broad-p4-0002-4b4bb1ca74d390d4,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,scan_then_clear,joint,True,True,1087.5083910000012,943.5083884373671,0,-3,147,0,4717.5419421868355,0,49,49,2.562634108471684e-06
stage3-round-broad-p4-0003-46978f2b132a2182,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,immediate,joint,True,True,2044.8403260000014,1979.8403232304045,0,-16,81,0,9899.201616152022,0,27,27,2.769596903817728e-06
stage3-round-broad-p4-0003-46978f2b132a2182,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,scan_then_clear,joint,True,True,219.956599000001,227.95659680355857,0,-5,-3,0,1139.7829840177874,0,-1,-1,2.1964424377074465e-06
stage3-round-broad-p4-0005-a77bcedf6d76c558,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,development,immediate,joint,True,True,4663.076358,4410.076354786304,0,-20,273,0,22050.38177393152,0,91,91,3.213695890735835e-06
stage3-round-broad-p4-0005-a77bcedf6d76c558,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,development,scan_then_clear,joint,True,True,524.0532309999999,553.0532323251336,0,-5,-24,0,2765.2661616256664,0,-8,-8,-1.3251337804831564e-06
stage3-round-broad-p4-0006-751a218a472ee265,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,immediate,joint,True,True,1487.8360069999999,1695.836009957744,0,-19,-189,0,8479.180049788723,0,-63,-63,-2.957744072773494e-06
stage3-round-broad-p4-0006-751a218a472ee265,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,scan_then_clear,joint,True,True,1093.8181350000013,1007.8181368776768,0,-4,90,0,5039.090684388386,0,30,30,-1.8776754586724564e-06
stage3-round-broad-p4-0007-cb90690edb405e06,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,immediate,joint,True,True,2888.125435,2667.1254304298964,0,-22,243,0,13335.627152149485,0,81,81,4.570103556034155e-06
stage3-round-broad-p4-0007-cb90690edb405e06,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,scan_then_clear,joint,True,True,874.1612530000002,874.161251215748,0,-9,9,0,4370.806256078744,0,3,3,1.7842521629063413e-06
stage3-round-broad-p4-0010-d57b28c3ab2628d7,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,immediate,joint,True,True,1207.1679670000012,1138.1679640346447,0,-21,90,0,5690.839820173227,0,30,30,2.9653565434273332e-06
stage3-round-broad-p4-0010-d57b28c3ab2628d7,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,737.6642169999996,685.6642160382362,0,-8,60,0,3428.3210801911773,0,20,20,9.617633622838184e-07
stage3-round-broad-p4-0012-daa6fcd0d3c825f0,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,immediate,joint,True,True,2427.6051190000017,2420.6051198790847,0,-17,24,0,12103.025599395427,0,8,8,-8.790830179350451e-07
stage3-round-broad-p4-0012-daa6fcd0d3c825f0,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,scan_then_clear,joint,True,True,713.6257370000003,881.6257382142103,0,-6,-162,0,4408.128691071055,0,-54,-54,-1.2142099876655266e-06
stage3-round-broad-p4-0013-901ee13983af4f41,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,immediate,joint,True,True,2544.5263719999984,2450.5263734186265,0,-20,114,0,12252.631867093136,0,38,38,-1.41862801683601e-06
stage3-round-broad-p4-0013-901ee13983af4f41,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,506.19803499999944,550.1980349772675,0,-5,-39,0,2750.9901748863413,0,-13,-13,2.273191057611257e-08
stage3-round-broad-p4-0014-a1693778dd37b72e,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,immediate,joint,True,True,2656.573403999999,2564.5734043081848,0,-19,111,0,12822.867021540922,0,37,37,-3.081859176745638e-07
stage3-round-broad-p4-0014-a1693778dd37b72e,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,scan_then_clear,joint,True,True,1468.1764159999984,1233.1764149311675,0,-5,240,0,6165.882074655841,0,80,80,1.068830897565931e-06
stage3-round-broad-p4-0015-af9688e025c6f3f7,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,immediate,joint,True,True,2526.985186,2503.9851838906143,0,-22,45,0,12519.925919453068,0,15,15,2.109385604853742e-06
stage3-round-broad-p4-0015-af9688e025c6f3f7,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,scan_then_clear,joint,True,True,1962.1528909999997,1640.1528910812194,0,-8,330,0,8200.764455406097,0,110,110,-8.121969585772604e-08
stage3-round-broad-p4-0016-267eeeb3ec58353a,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,immediate,joint,True,True,1352.6132610000004,1370.6132621920588,0,-18,0,0,6853.06631096029,0,0,0,-1.1920583347091451e-06
stage3-round-broad-p4-0016-267eeeb3ec58353a,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,-112.06205399999999,-187.0620579942297,0,-6,81,0,-935.3102899711448,0,27,27,3.9942297007655725e-06
stage3-round-broad-p4-0017-c726165096c59535,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,immediate,joint,True,True,2515.768024000001,2665.7680251176816,0,-21,-129,0,13328.84012558841,0,-43,-43,-1.1176807674928568e-06
stage3-round-broad-p4-0017-c726165096c59535,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,scan_then_clear,joint,True,True,183.72636700000112,374.726368224,0,-8,-183,0,1873.6318411200045,0,-61,-61,-1.2239988791407086e-06
stage3-round-broad-p4-0018-19d37a2dd5a41e18,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,immediate,joint,True,True,2288.9816730000002,2228.981671528808,0,-18,78,0,11144.908357644039,0,26,26,1.4711922631249763e-06
stage3-round-broad-p4-0018-19d37a2dd5a41e18,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,scan_then_clear,joint,True,True,1053.0698549999997,1078.0698526626156,0,-7,-18,0,5390.349263313081,0,-6,-6,2.337384103157092e-06
stage3-round-broad-p4-0019-dc8d34d6c4ce0e1f,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,immediate,joint,True,True,-5.406379000000015,149.59362154693918,-65,-36,-54,0,747.9681077346977,-13,-18,-18,-5.469391908263788e-07
stage3-round-broad-p4-0019-dc8d34d6c4ce0e1f,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,scan_then_clear,joint,True,True,1060.7228309999991,983.7228345725689,0,-10,87,0,4918.61417286285,0,29,29,-3.5725697671296075e-06
stage3-round-broad-p4-0020-c9ea9bae53aacb74,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,immediate,joint,True,True,1646.5442349999994,1600.5442379915712,0,-17,63,0,8002.721189957854,0,21,21,-2.991571818711236e-06
stage3-round-broad-p4-0020-c9ea9bae53aacb74,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,scan_then_clear,joint,True,True,212.8197339999988,491.81973368949,0,-6,-273,0,2459.0986684474483,0,-91,-91,3.105087671428919e-07
stage3-round-broad-p4-0021-5079ff9367fca702,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,immediate,joint,True,True,3240.798406,2998.798402677354,0,-19,261,0,14993.99201338677,0,87,87,3.3226460800506175e-06
stage3-round-broad-p4-0021-5079ff9367fca702,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,scan_then_clear,joint,True,True,658.0920639999986,703.0920633455935,0,-6,-39,0,3515.460316727964,0,-13,-13,6.54405084787868e-07
stage3-round-broad-p4-0022-a1e42603b01b4504,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,immediate,joint,True,True,592.2307939999992,679.2307925243513,-320,-70,303,0,3396.1539626217564,-64,101,101,1.4756478776689619e-06
stage3-round-broad-p4-0022-a1e42603b01b4504,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,scan_then_clear,joint,True,True,757.776006,768.7760076895356,0,-5,-6,0,3843.880038447678,0,-2,-2,-1.689535565674305e-06
stage3-round-broad-p4-0023-f6e68ce9c5fc52e4,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,development,immediate,joint,True,True,2629.008506,2510.0085013440803,0,-16,135,0,12550.042506720398,0,45,45,4.655919838114642e-06
stage3-round-broad-p4-0023-f6e68ce9c5fc52e4,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,development,scan_then_clear,joint,True,True,655.0064239999992,694.0064229024665,0,-6,-33,0,3470.0321145123307,0,-11,-11,1.0975327313644812e-06
stage3-round-broad-p4-0024-b7f00df924983288,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,immediate,joint,True,True,814.2960570000014,1119.2960576860642,0,-20,-285,0,5596.4802884303135,0,-95,-95,-6.8606277636718e-07
stage3-round-broad-p4-0024-b7f00df924983288,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,scan_then_clear,joint,True,True,557.5081980000014,579.5081999056274,0,-7,-15,0,2897.540999528137,0,-5,-5,-1.905626049847342e-06
stage3-round-broad-p4-0025-383201e45b58a0a8,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,immediate,joint,True,True,1274.6825419999986,1474.6825444375681,0,-20,-180,0,7373.412722187837,0,-60,-60,-2.437569492030889e-06
stage3-round-broad-p4-0025-383201e45b58a0a8,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,scan_then_clear,joint,True,True,264.371165999999,413.37116469218927,0,-8,-141,0,2066.8558234609445,0,-47,-47,1.3078097254037857e-06
stage3-round-broad-p4-0026-5ad3326793cd2b17,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,immediate,joint,True,True,1355.605361,1459.605359323842,0,-17,-87,0,7298.026796619211,0,-29,-29,1.676157808105927e-06
stage3-round-broad-p4-0026-5ad3326793cd2b17,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,scan_then_clear,joint,True,True,423.41115100000025,635.4111499729179,0,-5,-207,0,3177.055749864594,0,-69,-69,1.0270823622704484e-06
stage3-round-broad-p4-0028-e435afa2ddb2013e,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,immediate,joint,True,True,1753.733900000001,1759.7339006288876,0,-21,15,0,8798.66950314444,0,5,5,-6.288864824455231e-07
stage3-round-broad-p4-0028-e435afa2ddb2013e,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,scan_then_clear,joint,True,True,627.8347920000015,688.8347926702208,0,-7,-54,0,3444.1739633511024,0,-18,-18,-6.702193786622956e-07
stage3-round-broad-p4-0029-dff4c8a01dd337af,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,immediate,joint,True,True,1417.149934000001,1412.1499305336547,-135,-46,186,0,7060.7496526682735,-27,62,62,3.46634624293074e-06
stage3-round-broad-p4-0029-dff4c8a01dd337af,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,scan_then_clear,joint,True,True,842.4793250000002,1001.4793249962768,0,-9,-150,0,5007.396624981382,0,-50,-50,3.723471309058368e-09
stage3-round-broad-p4-0030-ef578963614810f9,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,immediate,joint,True,True,2460.8821260000004,2338.882125346214,0,-19,141,0,11694.41062673107,0,47,47,6.537866283906624e-07
stage3-round-broad-p4-0030-ef578963614810f9,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,scan_then_clear,joint,True,True,263.23105600000054,275.2310540017388,0,-6,-6,0,1376.1552700086977,0,-2,-2,1.998261723201722e-06
stage3-round-broad-p4-0031-b3185cdaa3b6ef26,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,immediate,joint,True,True,2855.1576999999997,2748.1577022998463,0,-16,123,0,13740.788511499231,0,41,41,-2.299846528330818e-06
stage3-round-broad-p4-0031-b3185cdaa3b6ef26,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,scan_then_clear,joint,True,True,728.025877,770.0258759967764,0,-6,-36,0,3850.1293799838822,0,-12,-12,1.0032235877588391e-06
stage3-round-broad-p4-0033-edbc8c6f3f37972e,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,immediate,joint,True,True,2548.2548349999997,2466.2548287901736,0,-20,102,0,12331.274143950868,0,34,34,6.209826096892357e-06
stage3-round-broad-p4-0033-edbc8c6f3f37972e,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,scan_then_clear,joint,True,True,691.2183729999997,423.21837013841287,0,-5,273,0,2116.0918506920643,0,91,91,2.8615868359338492e-06
stage3-round-broad-p4-0035-2042c274acb30c4a,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,immediate,joint,True,True,2380.9646709999997,2365.9646680438727,0,-18,33,0,11829.823340219365,0,11,11,2.9561269911937416e-06
stage3-round-broad-p4-0035-2042c274acb30c4a,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,scan_then_clear,joint,True,True,731.7169679999988,785.7169651138665,0,-6,-48,0,3928.5848255693345,0,-16,-16,2.886132278945297e-06
stage3-round-broad-p4-0036-cdbf40565b196c60,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,immediate,joint,True,True,464.9573099999998,787.957309240328,0,-17,-306,0,3939.7865462016416,0,-102,-102,7.596718205604702e-07
stage3-round-broad-p4-0036-cdbf40565b196c60,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,scan_then_clear,joint,True,True,762.157792,778.1577914703903,0,-7,-9,0,3890.788957351957,0,-3,-3,5.296096787787974e-07
stage3-round-broad-p4-0037-55ee9894e26dac34,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,immediate,joint,True,True,1880.3226799999993,1874.322676073335,0,-21,27,0,9371.613380366674,0,9,9,3.926664248865563e-06
stage3-round-broad-p4-0037-55ee9894e26dac34,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,872.1123829999997,902.1123815903911,0,-6,-24,0,4510.561907951953,0,-8,-8,1.4096085578785278e-06
stage3-round-broad-p4-0038-2f22ad3fc4a53def,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,immediate,joint,True,True,471.8957129999999,757.8957113724027,0,-19,-267,0,3789.4785568620136,0,-89,-89,1.627597157494165e-06
stage3-round-broad-p4-0038-2f22ad3fc4a53def,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,scan_then_clear,joint,True,True,452.34408600000097,663.3440862382831,0,-7,-204,0,3316.7204311914174,0,-68,-68,-2.3828215489629656e-07
stage3-round-broad-p4-0039-fca073bbe0554d17,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,immediate,joint,True,True,3071.9310320000004,3083.9310350260585,0,-21,9,0,15419.65517513029,0,3,3,-3.026058038813062e-06
stage3-round-broad-p4-0039-fca073bbe0554d17,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,scan_then_clear,joint,True,True,585.8757690000002,714.8757676917357,0,-6,-123,0,3574.3788384586805,0,-41,-41,1.3082644727546722e-06
stage3-round-broad-p4-0040-bcf15929834f2964,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,immediate,joint,True,True,3227.963266999999,3104.9632641719672,0,-21,144,0,15524.816320859834,0,48,48,2.828031938406639e-06
stage3-round-broad-p4-0040-bcf15929834f2964,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,1150.1855699999996,1074.18556753152,0,-8,84,0,5370.927837657597,0,28,28,2.4684795789653435e-06
stage3-round-broad-p4-0041-3266262bb8a59692,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,immediate,joint,True,True,893.7564480000001,1119.7564489106862,0,-22,-204,0,5598.782244553433,0,-68,-68,-9.106861398322508e-07
stage3-round-broad-p4-0041-3266262bb8a59692,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,scan_then_clear,joint,True,True,790.2789720000001,688.2789709326062,0,-9,111,0,3441.394854663027,0,37,37,1.0673938959371299e-06
stage3-round-broad-p4-0042-7a8af35d68ee7a70,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,immediate,joint,True,True,2846.0751789999995,2766.0751769848666,0,-25,105,0,13830.375884924331,0,35,35,2.0151328499196097e-06
stage3-round-broad-p4-0042-7a8af35d68ee7a70,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,scan_then_clear,joint,True,True,807.1945209999994,847.1945224608262,0,-10,-30,0,4235.9726123041255,0,-10,-10,-1.4608267520088702e-06
stage3-round-broad-p4-0043-c88a3d095b9f8e09,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,immediate,joint,True,True,3215.1104730000006,3139.110471059681,0,-26,102,0,15695.552355298409,0,34,34,1.940319634741172e-06
stage3-round-broad-p4-0043-c88a3d095b9f8e09,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,scan_then_clear,joint,True,True,1258.569496,1332.5694915090771,0,-11,-63,0,6662.847457545387,0,-21,-21,4.490922947297804e-06
stage3-round-broad-p4-0044-cfd9c4b9844273eb,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,immediate,joint,True,True,1629.5815839999996,1850.5815810233316,0,-20,-201,0,9252.907905116655,0,-67,-67,2.976667929033283e-06
stage3-round-broad-p4-0044-cfd9c4b9844273eb,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,scan_then_clear,joint,True,True,1000.7430230000009,1072.7430250421903,0,-9,-63,0,5363.715125210954,0,-21,-21,-2.0421894078026526e-06
stage3-round-broad-p4-0045-d81c178a6c8d479b,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,immediate,joint,True,True,-2541.877515,-2164.8775155162757,-280,-64,-33,0,-10824.38757758138,-56,-11,-11,5.162755769561045e-07
