status,error,problem,config,walk_distance_m,switches,measures,clear_attempts,clear_successes,fallback_targets,certified_clears,initial_hull_invariant,total_virtual_time_s,independently_accounted_time_s,timing_residual_s,average_clear_time_s,program_real_time_s,source_total,clear_fraction,case_id,pool,composition_model,mechanism_id,mechanism_status,partition,layout,radius_mode,error_mode,n,n_directed,scenario_sha256,stage,manifest_sha256,variant,arm_sha256,solver_class,nosignal_config,evaluation_complete,environment,hull_invariant_violations,error_field_sha256,policy_core_sha256,dependency_sha256,failure_penalized_time_s,nosignal_choices,nosignal_changed_choices,nosignal_baseline_fallbacks,nosignal_convex_mixed_choices,sensing_variant
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",45710.753725175964,303,324,72,16,15,1,True,11313.150745,11313.150745035193,-3.5191987990401685e-08,707.0719215625,1.25965429993812,16,1.0,stage2-round-stress-p4-0000-f846284b7f552da2,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,confirmation,boundary_outward,min,deterministic,16,1,235ef1037c195d8f6e9bd4abdd62342d471b608a1579a424f36c8750f7262110,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],68c21783e2ba9e219819c7acd17ba148975cabc5c716c8ca9d49c4e79b1c4229,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",11313.150745,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",46414.6837811235,303,324,88,16,15,1,True,11501.936758,11501.9367562247,1.7752990970620885e-06,718.871047375,1.4500265999231488,16,1.0,stage2-round-stress-p4-0000-f846284b7f552da2,stress,stress_design,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,confirmation,boundary_outward,min,deterministic,16,1,235ef1037c195d8f6e9bd4abdd62342d471b608a1579a424f36c8750f7262110,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],68c21783e2ba9e219819c7acd17ba148975cabc5c716c8ca9d49c4e79b1c4229,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",11501.936758,16,8,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",45664.51772109354,300,327,250,12,10,2,True,11841.903542,11841.903544218709,-2.2187086869962513e-06,986.8252951666667,1.297099499963224,12,1.0,stage2-round-stress-p4-0004-1b1c93f106eb88b0,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,confirmation,clustered,max,correlated,12,12,5f10c0cf38b8047fd41d763a43dbdc00a29b92e9612723112815b0f630eae903,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],4498152ee55f480f4b3ec1a5f6a1cbba2b8f2e834fae480f24b4b2d05bea369b,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",11841.903542,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",44490.932054284516,300,327,255,12,10,2,True,11622.186408,11622.186410856903,-2.8569029382197186e-06,968.515534,1.2958523000124842,12,1.0,stage2-round-stress-p4-0004-1b1c93f106eb88b0,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,confirmation,clustered,max,correlated,12,12,5f10c0cf38b8047fd41d763a43dbdc00a29b92e9612723112815b0f630eae903,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],4498152ee55f480f4b3ec1a5f6a1cbba2b8f2e834fae480f24b4b2d05bea369b,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",11622.186408,12,12,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",49602.10056250663,236,263,269,16,8,8,True,12310.420114,12310.420112501326,1.4986744645284489e-06,769.401257125,1.422398200025782,16,1.0,stage2-round-stress-p4-0008-f2a689649ee697b7,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,confirmation,hidden_outward_last,mixed,extreme,16,11,19597715bd4542dd0428f675570402f60b3d72b979ae09fe2312c9fd815265c4,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],b998c1d07593f05fd3169ae2051bbfcc6ebdaaf7d9f723177d6df6dda6275d86,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",12310.420114,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",42110.46499163272,236,263,44,16,9,7,True,10137.093,10137.092998326543,1.6734575183363631e-06,633.5683125,1.6711118000093848,16,1.0,stage2-round-stress-p4-0008-f2a689649ee697b7,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,confirmation,hidden_outward_last,mixed,extreme,16,11,19597715bd4542dd0428f675570402f60b3d72b979ae09fe2312c9fd815265c4,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],b998c1d07593f05fd3169ae2051bbfcc6ebdaaf7d9f723177d6df6dda6275d86,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10137.093,16,15,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",39097.202802946886,380,402,33,11,6,5,True,10330.440558,10330.440560589377,-2.5893768906826153e-06,939.1309598181819,1.0405446999939159,11,1.0,stage2-round-stress-p4-0009-16539b1379e2e9ae,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,center_and_boundary,min,deterministic,11,5,23fdcdec1ddfb78fb098de1bec97dc38ac0b1f707b360fadb17ee7ad049375f4,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],5c4b43734f779741d2b448032f7cc745b205bca4085c4313ed26bf35be93c2f1,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10330.440558,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",38942.75423361967,380,402,49,11,6,5,True,10347.550843,10347.550846723934,-3.723933332366869e-06,940.6864402727274,1.1332354999613017,11,1.0,stage2-round-stress-p4-0009-16539b1379e2e9ae,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,center_and_boundary,min,deterministic,11,5,23fdcdec1ddfb78fb098de1bec97dc38ac0b1f707b360fadb17ee7ad049375f4,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],5c4b43734f779741d2b448032f7cc745b205bca4085c4313ed26bf35be93c2f1,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10347.550843,10,6,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",34876.65933324044,300,329,24,11,3,8,True,9014.331865,9014.331866648088,-1.648088073125109e-06,819.484715,1.164005700033158,11,1.0,stage2-round-stress-p4-0011-21bece76969193a7,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,confirmation,near_lattice_vertices,min,extreme,11,3,9050bea1075f45ac67f3017b4793e75227636ba4448c8b2d828dfe121bcc5f8c,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],25c6ef6a97ee789e2510e3242e6b06cef021403fd1154a4c7c4a09927f1a7a06,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",9014.331865,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",35837.062473167076,300,329,38,11,8,3,True,9248.412495,9248.412494633416,3.6658457247540355e-07,840.7647722727273,1.1827868999680504,11,1.0,stage2-round-stress-p4-0011-21bece76969193a7,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,confirmation,near_lattice_vertices,min,extreme,11,3,9050bea1075f45ac67f3017b4793e75227636ba4448c8b2d828dfe121bcc5f8c,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],25c6ef6a97ee789e2510e3242e6b06cef021403fd1154a4c7c4a09927f1a7a06,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",9248.412495,10,9,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",39444.36453587442,422,445,72,10,9,1,True,10771.872905,10771.872907174884,-2.174883775296621e-06,1077.1872905,1.0012215999886394,10,1.0,stage2-round-stress-p4-0012-83256edc8e0a20ff,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,boundary_outward,max,deterministic,10,5,b86068b6c11eca69ebdfaea519db19f0f183ba4fa685f6ce3d29fda03a3c2ce2,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],80d041e631522a74a71bef8c30442e25af857661403d93a6a39c215f680dcc44,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10771.872905,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",38707.59335051549,422,445,57,10,8,2,True,10579.51867,10579.518670103098,-1.030985004035756e-07,1057.951867,1.090270800050348,10,1.0,stage2-round-stress-p4-0012-83256edc8e0a20ff,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,boundary_outward,max,deterministic,10,5,b86068b6c11eca69ebdfaea519db19f0f183ba4fa685f6ce3d29fda03a3c2ce2,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],80d041e631522a74a71bef8c30442e25af857661403d93a6a39c215f680dcc44,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10579.51867,10,8,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",42141.54451304635,360,379,102,15,12,3,True,11019.308899,11019.30890260927,-3.6092696973355487e-06,734.6205932666667,1.0563722000224516,15,1.0,stage2-round-stress-p4-0036-150250eb7ac7629a,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,boundary_outward,min,deterministic,15,8,9f3c13b45060199b493b8bd31eae925bee088d3744d1a34d73cb2605af5a02f9,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],92ed7ab0ab5c4297ab4ca2fd9914e40eb0966f8653bcfdbf0429d8816b764b48,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",11019.308899,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",40753.743476983786,360,379,67,15,12,3,True,10636.748694,10636.748695396756,-1.3967564882477745e-06,709.1165796,1.1683192000491545,15,1.0,stage2-round-stress-p4-0036-150250eb7ac7629a,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,boundary_outward,min,deterministic,15,8,9f3c13b45060199b493b8bd31eae925bee088d3744d1a34d73cb2605af5a02f9,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],92ed7ab0ab5c4297ab4ca2fd9914e40eb0966f8653bcfdbf0429d8816b764b48,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10636.748694,15,9,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",51729.4040721763,219,244,262,16,9,7,True,12602.880816,12602.88081443526,1.5647401596652344e-06,787.680051,1.596940700081177,16,1.0,stage2-round-stress-p4-0038-df995cec88525ec6,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,confirmation,hidden_outward_last,min,extreme,16,10,e0a83539e0d86163976e55cb217c1dc5752e633bcde3a0d3ee5ade0787ad9025,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,normal,c2573106c518ffecbb9e4a5f5d27d9a16a03271a41ad5393a6a8f02ba4458c2b,normal,,True,self_built_fixed_scenario,[],95b7103e922a29ced9784c1b7bf96e347684de746442fe12fe11b02b87cf4f4e,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",12602.880816,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",43035.462879943065,219,244,30,16,10,6,True,10168.092576,10168.092575988612,1.1386873666197062e-08,635.505786,1.4087343999417499,16,1.0,stage2-round-stress-p4-0038-df995cec88525ec6,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,confirmation,hidden_outward_last,min,extreme,16,10,e0a83539e0d86163976e55cb217c1dc5752e633bcde3a0d3ee5ade0787ad9025,2,f9ffbe734bc37653bebadf06778320395c80106f25e85d538286de044da3fc27,nosignal,cf5481795a87ccef6040c9b36f993dccc4ee3ed94cce9f5bd2abd99b2b4ad2a3,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],95b7103e922a29ced9784c1b7bf96e347684de746442fe12fe11b02b87cf4f4e,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10168.092576,16,13,0,0,sampled_nosignal_v1
