case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
round-broad-p3-0059-790ffb3e464fb8ea,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-67.31860700000016,-102.31860570693334,-55,0,90,0,-511.5930285346658,-11,30,30,-1.2930668162880465e-06
round-broad-p3-0065-308b2eebb7ad83b9,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-215.85231300000032,-167.85230844501984,-75,0,27,0,-839.2615422251001,-15,9,9,-4.554980478133075e-06
round-broad-p3-0072-a93d53653e1dc9fa,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-386.7886179999996,-315.78861783709726,-95,0,24,0,-1578.9430891854863,-19,8,8,-1.629023245186545e-07
round-broad-p3-0085-1ec43d363e195df2,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-552.4862009999997,-460.48619638934133,-125,0,33,0,-2302.430981946707,-25,11,11,-4.610658379533561e-06
round-broad-p3-0087-aad2a9a2fa9be12b,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-557.5298519999997,-435.5298464675543,-170,0,48,0,-2177.6492323377715,-34,16,16,-5.532445356948301e-06
round-broad-p3-0091-2e678c79000867e6,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-482.6853169999995,-348.68531277866987,-155,0,21,0,-1743.4265638933502,-31,7,7,-4.221329618303571e-06
round-broad-p3-0095-8935e44fb1ace233,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-998.729668,-852.7296649602649,-215,0,69,0,-4263.648324801325,-43,23,23,-3.0397350201383233e-06
round-broad-p3-0102-9fddb6211dda3f32,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-1104.0238280000003,-926.0238206295635,-220,0,42,0,-4630.119103147819,-44,14,14,-7.3704368332982995e-06
round-broad-p3-0108-3016854d8ee348b2,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-310.7270719999997,-260.727067076989,-65,0,15,0,-1303.6353353849445,-13,5,5,-4.9230106924369466e-06
round-broad-p3-0116-6c39cd018a361866,3,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-404.52678600000036,-329.526781437351,-105,0,30,0,-1647.633907186755,-21,10,10,-4.562649337458424e-06
round-broad-p3-0119-72a6fff2ea176b1c,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-160.86092400000052,-132.86092365739614,-55,0,27,0,-664.3046182869803,-11,9,9,-3.4260438042110763e-07
round-broad-p3-0121-5094da1015d47a85,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-432.8921330000003,-348.89212662320733,-120,0,36,0,-1744.4606331160394,-24,12,12,-6.376792953233235e-06
round-broad-p3-0126-2a6e16cbc68d8b7e,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-303.28486900000007,-239.28486649970955,-85,0,21,0,-1196.4243324985473,-17,7,7,-2.5002905204019044e-06
round-broad-p3-0130-b049802e130c4e84,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-1128.556888,-924.5568796038187,-225,0,21,0,-4622.7843980190955,-45,7,7,-8.39618132886244e-06
round-broad-p3-0135-559f4c82192764d1,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-219.92000999999982,-180.92000838776767,-60,0,21,0,-904.6000419388365,-12,7,7,-1.6122321540024132e-06
round-broad-p3-0137-851b84e85187a6ea,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-276.28926500000034,-223.28926545002196,-95,0,42,0,-1116.4463272501125,-19,14,14,4.50021616416052e-07
round-broad-p3-0139-29dc7b6fb833dfc2,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-764.4881070000001,-627.4881016609306,-170,0,33,0,-3137.4405083046513,-34,11,11,-5.339069502952043e-06
round-broad-p3-0146-dcb44a05a5d87452,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,4.228382000000238,0.22838291918105824,-5,0,9,0,1.1419145959043817,-1,3,3,-9.191808203468099e-07
round-broad-p3-0149-2c39520f2a0369f5,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-402.0449090000002,-303.04490259331214,-150,0,51,0,-1515.224512966557,-30,17,17,-6.406688044080511e-06
round-broad-p3-0151-4325795d2f152074,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-521.2896140000003,-403.2896088391899,-160,0,42,0,-2016.4480441959458,-32,14,14,-5.160810360393953e-06
round-broad-p3-0157-77dbee36892dc463,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-789.2642939999996,-608.2642873130821,-205,0,24,0,-3041.3214365654094,-41,8,8,-6.686917458864627e-06
round-broad-p3-0165-1923dc1fd97af284,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-964.8736640000006,-799.8736549268988,-225,0,60,0,-3999.368274634493,-45,20,20,-9.073101864487398e-06
round-broad-p3-0167-a837a227bc6ff5f3,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-149.84253999999964,-168.8425362834423,-110,0,129,0,-844.2126814172116,-22,43,43,-3.7165573303354904e-06
round-broad-p3-0169-7430f13f02c26103,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-390.0769989999999,-320.07699621656093,-100,0,30,0,-1600.384981082805,-20,10,10,-2.7834389584313612e-06
round-broad-p3-0176-df11b4fcbf77a45d,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-566.1867950000001,-485.1867917294503,-120,0,39,0,-2425.9339586472524,-24,13,13,-3.2705497687857132e-06
round-broad-p3-0180-299159eb99a1795e,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-51.03538200000003,-39.035378944143304,-30,0,18,0,-195.17689472071652,-6,6,6,-3.0558567232219502e-06
round-broad-p3-0182-532debbbbb1c14f6,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-361.99771899999996,-276.99771743911424,-85,0,0,0,-1384.9885871955703,-17,0,0,-1.5608857211191207e-06
round-broad-p3-0184-b7662bbc62d1d902,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-901.8075170000002,-749.8075108575704,-215,0,63,0,-3749.03755428785,-43,21,21,-6.1424298110068776e-06
round-broad-p3-0191-6e5ce89e47c36f81,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-215.81071100000008,-160.81071104371676,-70,0,15,0,-804.0535552185829,-14,5,5,4.371668183011934e-08
round-broad-p3-0195-95975e894f534550,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-284.4480589999994,-238.4480581883072,-85,0,39,0,-1192.240290941536,-17,13,13,-8.116921890177764e-07
round-broad-p3-0196-35950e349beba338,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-741.1928980000002,-613.1928938362303,-140,0,12,0,-3065.964469181152,-28,4,4,-4.163769972365117e-06
round-broad-p4-0003-c334bd1c8832c12d,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-214.87330800000018,-201.87330260439558,-190,0,177,0,-1009.3665130219815,-38,59,59,-5.39560460310895e-06
round-broad-p4-0008-0809c667f1414288,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-397.80291000000034,-316.8029076549665,-165,0,84,0,-1584.0145382748306,-33,28,28,-2.345033863093704e-06
round-broad-p4-0011-78f184169d56ea15,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-324.19401800000014,-248.19401583346917,-145,0,69,0,-1240.9700791673458,-29,23,23,-2.1665309759555385e-06
round-broad-p4-0015-2aba8b704205a660,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-506.1877229999991,-364.187720516029,-205,0,63,0,-1820.9386025801432,-41,21,21,-2.48397009272594e-06
round-broad-p4-0021-630f547bc37c68f8,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-741.6255870000005,-619.6255823048014,-170,0,48,0,-3098.127911524003,-34,16,16,-4.695199095294811e-06
round-broad-p4-0024-91b54250b250c8fb,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-806.7524259999991,-657.752418677801,-245,0,96,0,-3288.7620933889993,-49,32,32,-7.322198143810965e-06
round-broad-p4-0028-14441bc1f9f877cd,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-320.26141199999984,-251.26141071813072,-75,0,6,0,-1256.3070535906518,-15,2,2,-1.2818691175198182e-06
round-broad-p4-0031-733c5445b126f0f1,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-931.7645400000001,-803.764535895878,-245,0,117,0,-4018.8226794793954,-49,39,39,-4.104122126591392e-06
round-broad-p4-0032-85ee04a994a8d947,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-204.18554699999913,-165.18554415343806,-105,0,66,0,-825.9277207671912,-21,22,22,-2.8465610739658587e-06
round-broad-p4-0038-2c18140b0aca1fe7,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-454.2458310000002,-360.24582803207886,-160,0,66,0,-1801.2291401603943,-32,22,22,-2.967921318486333e-06
round-broad-p4-0039-bea89633d46eb145,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-505.9835340000009,-398.98353255166967,-140,0,33,0,-1994.9176627583438,-28,11,11,-1.448331204301212e-06
round-broad-p4-0040-f2a7a477aba9e302,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-1109.8458769999997,-950.8458728304558,-195,0,36,0,-4754.229364152285,-39,12,12,-4.169543899479322e-06
round-broad-p4-0041-70daf12ddea645fc,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-692.6352659999993,-609.6352630890087,-170,0,87,0,-3048.1763154450455,-34,29,29,-2.9109905881341547e-06
round-broad-p4-0045-883956c0b34ee2cf,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-446.64494299999933,-392.6449421539928,-150,0,96,0,-1963.224710769966,-30,32,32,-8.460065146209672e-07
round-broad-p4-0050-c4233f189920b3d1,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-653.2107130000004,-601.2107071412847,-190,0,138,0,-3006.053535706422,-38,46,46,-5.858715667272918e-06
round-broad-p4-0058-31ec1de61bc8f768,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-1076.0286109999997,-835.0286014354824,-250,0,9,0,-4175.143007177408,-50,3,3,-9.564517313265242e-06
round-broad-p4-0064-fb8fdd1ca8dbc385,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-111.62614399999984,-75.62614119213686,-75,0,39,0,-378.1307059606843,-15,13,13,-2.8078629839001223e-06
round-broad-p4-0074-7123d970fb1dbaf4,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-360.59238300000106,-310.59238449191434,-95,0,45,0,-1552.9619224595735,-19,15,15,1.491913280915469e-06
round-broad-p4-0091-c601c417374ac1ba,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-958.2352689999989,-729.2352624032483,-235,0,6,0,-3646.176312016243,-47,2,2,-6.59675060887821e-06
round-broad-p4-0100-120f40326b5ac308,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-667.2050180000006,-506.20501204072025,-170,0,9,0,-2531.025060203603,-34,3,3,-5.959280315437354e-06
round-broad-p4-0108-942b8ece5ff48081,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-779.1941910000005,-622.1941908493154,-190,0,33,0,-3110.9709542465716,-38,11,11,-1.5068508218973875e-07
round-broad-p4-0111-e3403e678818e1be,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-731.4909630000002,-692.4909580441135,-240,0,201,0,-3462.454790220567,-48,67,67,-4.9558866521692835e-06
round-broad-p4-0117-55f4275ff66ac1f3,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-78.62253100000089,-38.62252971511225,-55,0,15,0,-193.11264857555943,-11,5,5,-1.2848886399297044e-06
round-broad-p4-0120-e48590d3556d164b,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-451.86335099999997,-373.86334698862174,-105,0,27,0,-1869.3167349431096,-21,9,9,-4.011378223367501e-06
round-broad-p4-0126-1cc158b42e021001,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-332.33454399999937,-263.33454265069304,-90,0,21,0,-1316.6727132534652,-18,7,7,-1.3493063306668773e-06
round-broad-p4-0131-9bc5b870cefcfcec,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-620.0130690000005,-593.0130666917157,-240,0,213,0,-2965.065333458573,-48,71,71,-2.308284820173867e-06
round-broad-p4-0137-088b995e88bb478d,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-364.4663700000001,-273.4663695499712,-115,0,24,0,-1367.3318477498542,-23,8,8,-4.5002889237366617e-07
round-broad-p4-0141-17c2dbe3dfc55062,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-691.2069119999996,-560.2069041767772,-245,0,114,0,-2801.0345208838844,-49,38,38,-7.82322240411304e-06
round-broad-p4-0143-516ead775f2a82db,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-679.5439540000007,-559.5439510797169,-210,0,90,0,-2797.7197553985825,-42,30,30,-2.9202838049968705e-06
round-broad-p4-0144-3decbf502ae1806b,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-370.6511899999987,-283.6511884019519,-105,0,18,0,-1418.2559420097605,-21,6,6,-1.5980467651388608e-06
round-broad-p4-0153-07dfde3ab0359f9b,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-165.68937899999946,-126.68937252575233,-165,0,126,0,-633.4468626287635,-33,42,42,-6.474247129517607e-06
round-broad-p4-0156-88fe59ac5542478e,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-577.2776560000002,-480.27765066933716,-250,0,153,0,-2401.3882533466895,-50,51,51,-5.330663043423556e-06
round-broad-p4-0161-eb9bb1d131d36162,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-866.8827930000007,-645.88279000484,-275,0,54,0,-3229.4139500242018,-55,18,18,-2.995160684804432e-06
round-broad-p4-0162-63cbdaf10c6f77f3,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-220.46160400000008,-173.46160378715376,-95,0,48,0,-867.3080189357715,-19,16,16,-2.1284631657181308e-07
round-broad-p4-0175-0295d510e0957278,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-1337.294382,-1054.294379675568,-295,0,12,0,-5271.471898377844,-59,4,4,-2.3244319891091436e-06
round-broad-p4-0182-72c0226dae492835,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,1739.4083250000003,1119.4083268475206,-160,0,780,0,5597.0416342375975,-32,260,260,-1.8475202523404732e-06
round-broad-p4-0192-17096a016e57f023,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-269.32795199999964,-207.32794957759506,-125,0,63,0,-1036.6397478879735,-25,21,21,-2.422404577373527e-06
round-broad-p4-0194-c203c76bbd8e5334,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-669.6947610000007,-558.6947579191419,-195,0,84,0,-2793.473789595715,-39,28,28,-3.080858732573688e-06
round-broad-p4-0195-be92a531622548b4,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-802.0002499999991,-638.0002438823412,-245,0,81,0,-3190.0012194117007,-49,27,27,-6.117657903814688e-06
round-broad-p4-0196-28312fc45f85739d,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-620.042888,-522.042878937722,-260,0,162,0,-2610.2143946886135,-52,54,54,-9.062277968041599e-06
round-stress-p3-0001-b3933f2121d5b7be,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-128.93307100000038,-77.93307156717037,-60,0,9,0,-389.6653578358528,-12,3,3,5.671699909726158e-07
round-stress-p3-0007-68607859e18d13ec,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-191.69028799999978,-126.69028852201563,-80,0,15,0,-633.4514426100759,-16,5,5,5.220158527663443e-07
round-stress-p3-0011-82dad701aff5ee0e,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-215.6040439999997,-183.60403850694547,-65,0,33,0,-918.0201925347283,-13,11,11,-5.493054231919814e-06
round-stress-p3-0013-1abe37b9852ae268,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-576.0020490000006,-424.00204736788146,-185,0,33,0,-2120.0102368394073,-37,11,11,-1.63211916515138e-06
round-stress-p3-0016-6335465b784cea93,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-49.90322000000015,-30.903217634575412,-25,0,6,0,-154.51608817287706,-5,2,2,-2.365424734307453e-06
round-stress-p3-0019-f7b7acfa9f3ee1fd,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-238.60331099999985,-143.60331265933746,-125,0,30,0,-718.0165632966891,-25,10,10,1.6593376130913384e-06
round-stress-p3-0024-1b96af21f29f894b,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-209.03524599999946,-126.03524680743158,-110,0,27,0,-630.176234037157,-22,9,9,8.07432115834672e-07
round-stress-p3-0042-a72087ca442c08d9,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-94.88780000000042,-65.88779785212273,-80,0,51,0,-329.4389892606123,-16,17,17,-2.1478776943695266e-06
round-stress-p3-0055-d82f548d167e4402,3,stress,stress_design,assumption__radius_min__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-239.07370599999922,-130.07370474838262,-145,0,36,0,-650.3685237419159,-29,12,12,-1.2516165952547453e-06
round-stress-p3-0057-162383f37ef12489,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-392.32982300000003,-312.32981902180836,-125,0,45,0,-1561.6490951090418,-25,15,15,-3.978191671194509e-06
round-stress-p3-0061-d05554c87271f430,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-378.2380540000004,-286.2380552311006,-125,0,33,0,-1431.190276155503,-25,11,11,1.2311002137721516e-06
round-stress-p3-0065-c7b084a59c11f584,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-122.69192199999998,-107.69192222030097,-45,0,30,0,-538.4596111015053,-9,10,10,2.2030098989489488e-07
round-stress-p3-0066-3012942a5e7540b8,3,stress,stress_design,assumption__radius_max__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-321.3374269999995,-271.3374249178487,-125,0,75,0,-1356.6871245892435,-25,25,25,-2.0821507860091515e-06
round-stress-p3-0070-519e1f4b33247a3a,3,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-67.09192299999995,-49.09192100095015,-30,0,12,0,-245.4596050047512,-6,4,4,-1.999049800360808e-06
round-stress-p3-0074-2767dfd6b16da822,3,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-47.2844970000001,-27.284495396933835,-35,0,15,0,-136.42247698466963,-7,5,5,-1.6030662663979456e-06
round-stress-p3-0078-24c1742908d7ddf6,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-83.27916099999948,-33.279160253272494,-80,0,30,0,-166.3958012663643,-16,10,10,-7.467269824701361e-07
round-stress-p3-0080-f6ba13f36cf64bb8,3,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,6.183027999999467,15.183028347357777,-15,0,6,0,75.91514173679025,-3,2,2,-3.4735830922727473e-07
round-stress-p3-0085-060d8c7412676e84,3,stress,stress_design,assumption__radius_max__noise_correlated__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-414.5542570000007,-292.55425589991546,-140,0,18,0,-1462.7712794995787,-28,6,6,-1.1000852282450069e-06
round-stress-p3-0087-2d95ceaf59a84cd2,3,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-378.2248209999998,-300.2248215474401,-105,0,27,0,-1501.1241077371997,-21,9,9,5.474403224070556e-07
round-stress-p3-0090-ec3b2d280c391903,3,stress,stress_design,assumption__radius_min__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-181.46852099999978,-133.4685166621648,-105,0,57,0,-667.3425833108231,-21,19,19,-4.337834980105981e-06
round-stress-p4-0010-02e3bd0768bbccd9,4,stress,stress_design,assumption__radius_min__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-406.726052,-322.7260477837881,-90,0,6,0,-1613.630238918944,-18,2,2,-4.216211891616695e-06
round-stress-p4-0014-b69609c3eb69f0be,4,stress,stress_design,assumption__radius_max__noise_extreme__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,319.5951559999994,177.59515799204746,-125,0,267,0,887.975789960241,-25,89,89,-1.9920480553992093e-06
round-stress-p4-0015-40c25a2f737a8037,4,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-472.13621799999964,-378.13621868025257,-235,0,141,0,-1890.6810934012683,-47,47,47,6.802529242122546e-07
round-stress-p4-0018-488edfda363e05a9,4,stress,stress_design,assumption__radius_min__noise_deterministic__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-374.44766700000037,-254.44766379426255,-165,0,45,0,-1272.2383189713146,-33,15,15,-3.2057378120953217e-06
round-stress-p4-0023-e2e02eed8b116873,4,stress,stress_design,assumption__radius_max__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,487.64459700000043,302.6445988918167,-55,0,240,0,1513.22299445908,-11,80,80,-1.891816282295622e-06
round-stress-p4-0026-9494677eb4c4142a,4,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-594.4960479999991,-455.4960407826711,-145,0,6,0,-2277.4802039133574,-29,2,2,-7.217327947728336e-06
round-stress-p4-0040-54e1eb64ab59008c,4,stress,stress_design,assumption__radius_max__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-322.44410699999935,-288.4441019002643,-130,0,96,0,-1442.2205095013196,-26,32,32,-5.099735062685795e-06
round-stress-p4-0043-0bcd639577d19f09,4,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,confirmation,joint_triangular_l1,joint_triangular_l5,True,True,-397.3204000000005,-276.32039914045345,-145,0,24,0,-1381.6019957022727,-29,8,8,-8.595470717409626e-07
