status,error,problem,config,walk_distance_m,switches,measures,clear_attempts,clear_successes,fallback_targets,certified_clears,initial_hull_invariant,total_virtual_time_s,independently_accounted_time_s,timing_residual_s,average_clear_time_s,program_real_time_s,source_total,clear_fraction,case_id,pool,composition_model,mechanism_id,mechanism_status,partition,layout,radius_mode,error_mode,n,n_directed,scenario_sha256,stage,manifest_sha256,variant,arm_sha256,solver_class,nosignal_config,evaluation_complete,environment,hull_invariant_violations,error_field_sha256,policy_core_sha256,dependency_sha256,failure_penalized_time_s,nosignal_choices,nosignal_changed_choices,nosignal_baseline_fallbacks,nosignal_convex_mixed_choices,sensing_variant
complete,,3,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":3,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",16537.557553615676,104,106,27,11,6,5,True,4044.51151,4044.511510723135,-7.231351446534973e-07,367.68286454545455,1.1296714999480173,11,1.0,stage3-round-broad-p3-0063-ef82cdcc9aee0831,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,random,min,deterministic,11,0,30a05f03d6f0fc95b483c5ec75abbacce5884c9b438c39fc16c5bc9e34847e3b,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,014f90c85d9df17918ca4aa165cefc62925fd937cec297da9b08baff35e26380,normal,,True,self_built_fixed_scenario,[],4c45e8680374442fd155bbee36e591a35479d433614545b0ecf9a04e2d5c8bd7,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",4044.51151,,,,,
complete,,3,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":3,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",20886.153920345918,102,104,46,13,9,4,True,4963.230782,4963.230784069184,-2.069184120045975e-06,381.7869832307692,1.409724700031802,13,1.0,stage3-round-broad-p3-0071-fba9c50680445d46,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,confirmation,random,mixed,extreme,13,0,45c121a39560a8019d33ac229f4e41112e74e539eca8f6889738e4d3e35c69a1,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,014f90c85d9df17918ca4aa165cefc62925fd937cec297da9b08baff35e26380,normal,,True,self_built_fixed_scenario,[],14c36608c59d502f3c9bab19b2d99efa2eeae701ebd8f32663494ff8f84f955e,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",4963.230782,,,,,
complete,,3,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":3,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",20696.7713353016,111,113,26,15,6,9,True,4923.35427,4923.35426706032,2.93967968900688e-06,328.223618,1.749918199959211,15,1.0,stage3-round-broad-p3-0074-0ac34f642ded8f19,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,confirmation,random,min,extreme,15,0,eee06208cebe58377f49d470a26a2909f54925f27531b7e38a5a313e935c3416,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,014f90c85d9df17918ca4aa165cefc62925fd937cec297da9b08baff35e26380,normal,,True,self_built_fixed_scenario,[],67cc67a5f5cb06aef5e4c8ab405651670dc5dd4256a45dcb2e4e15e8ef34519f,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",4923.35427,,,,,
complete,,3,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":3,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",16251.33484991369,92,95,37,10,7,3,True,3948.266968,3948.266969982738,-1.9827380128845107e-06,394.8266968,1.097348399925977,10,1.0,stage3-round-broad-p3-0075-582cb7d002d0dc76,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,confirmation,random,max,deterministic,10,0,54fa106e38197914cb124eec0ce52720cb773b844ab09ab9ab049c44a77d1a48,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,014f90c85d9df17918ca4aa165cefc62925fd937cec297da9b08baff35e26380,normal,,True,self_built_fixed_scenario,[],d33b3d495270c8ff1592aed8173164a693234cbffa2c77de1e184cf8b89fd4f9,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",3948.266968,,,,,
complete,,3,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":3,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",17715.290035171754,83,85,30,11,10,1,True,4163.058008,4163.058007034351,9.656487236497924e-07,378.4598189090909,1.2139309999765828,11,1.0,stage3-round-broad-p3-0077-7c834dc080bade6f,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,confirmation,random,max,extreme,11,0,0ae85f8c9ab9e5a9810d0e719443ba88d41c5dc861110e514ce32e457de6b7ac,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,014f90c85d9df17918ca4aa165cefc62925fd937cec297da9b08baff35e26380,normal,,True,self_built_fixed_scenario,[],d68b425a47a1cf55d0990c78940b408c4fd9ee6cb3e7404c783edbab25c3fd34,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",4163.058008,,,,,
complete,,3,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":3,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",18794.84448234003,97,99,26,13,5,8,True,4454.968895,4454.968896468006,-1.4680063031846657e-06,342.689915,1.5158616000553593,13,1.0,stage3-round-broad-p3-0078-05c04cb8fe2141bf,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,confirmation,random,mixed,deterministic,13,0,7795182078f77653260ae17cee43f1167bf93ab00097c1dc1d3008127cbb855a,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,014f90c85d9df17918ca4aa165cefc62925fd937cec297da9b08baff35e26380,normal,,True,self_built_fixed_scenario,[],7afb842fef54834d27db83a99cc2b4a1869c53a394405ab55d65750190054baf,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",4454.968895,,,,,
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",44880.64967307565,242,265,117,14,12,2,True,10922.129934,10922.12993461513,-6.151294655865058e-07,780.1521381428572,1.9099561999319121,14,1.0,stage3-round-broad-p4-0004-2bba563621b456fc,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,confirmation,random,max,correlated,14,8,ec93f0ba90773ac7a6762a56a804a1c408b5825340c7e2933e7512632e5c1ce4,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],3eb6239599856b56e76e27490ebca80427ed4e7286465b4c4d57c0d1bc9c7e7c,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10922.129934,14,10,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",38030.550058452536,359,380,86,12,7,5,True,10147.110011,10147.110011690507,-6.905065674800426e-07,845.5925009166667,1.681231199996546,12,1.0,stage3-round-broad-p4-0008-790a8a6e91782831,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,confirmation,random,mixed,extreme,12,4,cca7d062bd5a02ffe80efd2cd7f9fb9686d87edb52f0d28bdb732b79e8efe63c,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],019086617ee1a81b44cc6a47bce9dc9c033d479ff037fbf9b8858de9e3a0f529,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10147.110011,12,11,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",38655.39292397842,302,323,72,15,11,4,True,9894.078585,9894.078584795683,2.0431616576388478e-07,659.605239,1.9797956000547856,15,1.0,stage3-round-broad-p4-0009-e4a1b703e259a46f,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,confirmation,random,min,deterministic,15,2,b32d683c08492cb19938d4f6704bc065c1565021fc55931d466c158d13b84091,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],fa6fcc906e1f5fb99eebe912c2dae072325e3651d89b3ed1eeaf135b99cad4f5,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",9894.078585,15,12,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",51821.53931745291,270,292,271,14,12,2,True,12935.30786,12935.307863490581,-3.4905806387541816e-06,923.9505614285715,1.9658353000413626,14,1.0,stage3-round-broad-p4-0011-5c146eb81202e968,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,confirmation,random,min,extreme,14,13,3e09b1e217541b2786d14a7fd3789a41d277fc442a2f66fc288ede2b18abfff6,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],8cfaa39cedfbfdada3424a3ca23669b49638fc96d6d96186bef51e4b8c84971f,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",12935.30786,14,9,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",40904.256120346945,294,316,44,13,10,3,True,10212.851224,10212.851224069389,-6.938898877706379e-08,785.6039403076923,1.7212798999389634,13,1.0,stage3-round-broad-p4-0027-841cb96c2e8bb55b,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,confirmation,random,min,deterministic,13,2,e065b95d18c4afd603f69bd43264d9f1b613a8dc9e85acdad37efb8b2cdaa708,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],bc6215e326bc1332071ee876a0aa96d71f8d0e9afa2535bf87c8c9aa41fe0f31,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10212.851224,13,11,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",49706.54302124198,199,222,164,16,15,1,True,11774.308605,11774.308604248396,7.516046025557443e-07,735.8942878125,2.117977699963376,16,1.0,stage3-round-broad-p4-0032-d8cd836936a01d0e,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,confirmation,random,max,extreme,16,7,7afa36e39aae2e4bb868f8ca16f06a62247802de5a5fe59894e8611bcdb7e477,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],4ae858a2cb34a2c66b48cbf6807f5290ce173578cbd6403299b2887931e68544,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",11774.308605,16,13,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",42876.16674256724,241,265,71,15,8,7,True,10384.233348,10384.233348513448,-5.134479579282925e-07,692.2822232,1.9560718000866473,15,1.0,stage3-round-broad-p4-0034-b61541eb7aa72fa2,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,confirmation,random,mixed,correlated,15,1,ea7f30a06c5228b5c65595e28e23ad3163d9e1b9ff38fb3133b0a6bb11af5215,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],8830470d3bdf588afff98370ac32533402ee0c27bc720a4d1e5a0c7beba472ce,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10384.233348,15,14,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",42694.20076881673,284,305,60,14,8,6,True,10555.840154,10555.840153763345,2.3665415938012302e-07,753.9885824285714,1.814252799958922,14,1.0,stage3-round-broad-p4-0055-e49f23daae87449d,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,confirmation,random,min,correlated,14,7,32e1d2fdf6361e03137e9f37838c5828490990b7f722c8dcafcb89fed937496f,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],4b4cdc20fc5500aed135b232312285f2c17202f671b141a95b00521dde39eaba,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",10555.840154,14,11,0,0,sampled_nosignal_v1
complete,,4,"{""bin_width_deg"":4.0,""clear_radius"":19.999,""coverage"":""triangular"",""epsilon_deg"":1.0051,""joint_detour_m"":800.0,""local_measure_limit"":1,""max_virtual_s"":360000.0,""nearest_safe"":true,""opportunistic_known_measurements"":false,""problem"":4,""radius_weight"":2.0,""reserve_real_s"":5.0,""scheduling"":""joint"",""sensing"":""active"",""spacing"":null}",45931.641753501775,255,278,143,13,12,1,True,11286.32835,11286.328350700354,-7.003545761108398e-07,868.1791038461538,1.5739943999797106,13,1.0,stage3-round-broad-p4-0058-0d3cf882db84f8da,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,confirmation,random,max,correlated,13,3,51480c91377dbbd5dc7fa9170e4f1b980a32803add9b8ee4af9a85282fe085e4,3,cd1e242cb9e30b1167239aaab152a2f8cb6ca89aa41498b580ec1889fd2c4b5c,joint,d32b06f867543ec26a39bcfe4f6ea9e662a9e4006475821d18a405dede2bcff0,nosignal,"{""directional_prior"":0.5,""interior_fraction"":0.75,""orientation_sample_count"":24,""position_sample_count"":7,""radius_samples"":[1000.0,1250.0,1500.0]}",True,self_built_fixed_scenario,[],20ebad01e7f4c7800e37999a7889b7fe48e5f4a0feb47ce0ea00ad11e3b64886,1b673484453104a5d87d4605d30b20826a3b7ec64769fd6ce8d3c8f7a1ad24f6,"{""scripts/run_candidate_stages.py"":""c2e66de2b6e26dfd94409d1597cd4af87a371372b9a722dc25f90691b1c3cd1b"",""src/bsolver/nosignal_sensing.py"":""2073393686e1538ad046965cbc3b4cf1f16b6882a157b6efa5c7855ff50be6c0"",""src/bsolver/round_experiments.py"":""6836dedaa30c8a24e910cede983b3e811c97e52dbd994f4e1dbd4f3a576c8c7a""}",11286.32835,13,7,0,0,sampled_nosignal_v1
