case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s,walk_distance_m_delta,measures_delta,failed_clear_attempts_delta,failed_clear_cost_s_delta,fallback_targets_delta,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,post_clear_stop_tail_s_delta
p4-refinement-development-round-broad-p4-0044-08e3b9d2fbb276c6,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2116.285694,-2116.285694,20.40446003345616,10371.681929,8255.396235,-9686.42848700023,-32,2,6.0,0,-1937.285697400046,-160.0,-25.0,6.0,0.0,0.0
p4-refinement-development-round-broad-p4-0044-08e3b9d2fbb276c6,4,broad,broad_joint,development,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2011.850684000001,-2011.850684000001,19.397535498796156,10371.681929,8359.831245,-9299.253452403806,-32,11,33.0,0,-1859.850690480761,-160.0,-25.0,33.0,0.0,0.0
p4-refinement-development-round-broad-p4-0044-08e3b9d2fbb276c6,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-77.08141799999976,-77.08141799999976,0.743191109481234,10371.681929,10294.600511,-235.40709676874394,0,-10,-30.0,0,-47.08141935374806,0.0,0.0,-30.0,0.0,0.0
p4-refinement-development-round-broad-p4-0045-38ea313992f99530,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2473.968128999999,-2473.968128999999,20.21802662340659,12236.447083,9762.478954,-10154.840623445205,-34,-82,-246.0,-3,-2030.9681246890414,-170.0,-27.0,-246.0,0.0,0.0
p4-refinement-development-round-broad-p4-0045-38ea313992f99530,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2340.6717259999987,-2340.6717259999987,19.12868751953233,12236.447083,9895.775357,-9488.358629393253,-34,-82,-246.0,-3,-1897.6717258786512,-170.0,-27.0,-246.0,0.0,0.0
p4-refinement-development-round-broad-p4-0045-38ea313992f99530,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,154.5884960000003,154.5884960000003,-1.26334462079903,12236.447083,12391.035579,352.9424876017729,0,28,84.0,0,70.58849752035349,0.0,0.0,84.0,0.0,0.0
p4-refinement-development-round-broad-p4-0046-363e05aba7b7864b,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1084.6516530000008,-1084.6516530000008,11.649949291306005,9310.355143,8225.70349,-2868.2582663831454,-78,-16,-48.0,0,-573.6516532766291,-390.0,-73.0,-48.0,0.0,-841.6672360000011
p4-refinement-development-round-broad-p4-0046-363e05aba7b7864b,4,broad,broad_joint,development,correlated,coverage,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1024.61348,-1024.61348,11.005095555032147,9310.355143,8285.741663,-2688.0674035301745,-78,-8,-24.0,0,-537.6134807060353,-390.0,-73.0,-24.0,0.0,-841.6672360000011
p4-refinement-development-round-broad-p4-0046-363e05aba7b7864b,4,broad,broad_joint,development,correlated,local_cover,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-79.06313200000113,-79.06313200000113,0.8491956620950687,9310.355143,9231.292011,-200.3156518244723,0,-13,-39.0,0,-40.06313036489519,0.0,0.0,-39.0,0.0,-1.8189894035458565e-12
p4-refinement-development-round-broad-p4-0047-89ca08d08dc560fe,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2537.983478,-2537.983478,23.399492434506932,10846.318505,8308.335027,-11529.917402327868,-2,-76,-228.0,-1,-2305.983480465574,-10.0,6.0,-228.0,0.0,407.7868479999988
p4-refinement-development-round-broad-p4-0047-89ca08d08dc560fe,4,broad,broad_joint,development,extreme,coverage,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1825.7747139999992,-1825.7747139999992,16.83312833896905,10846.318505,9020.543791,-9168.873596603873,-2,4,12.0,-1,-1833.7747193207751,-10.0,6.0,12.0,0.0,407.78684799999974
p4-refinement-development-round-broad-p4-0047-89ca08d08dc560fe,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-53.16140899999846,-53.16140899999846,0.4901332094893931,10846.318505,10793.157096,-130.80705350290373,0,-9,-27.0,-1,-26.161410700580745,0.0,0.0,-27.0,0.0,0.0
p4-refinement-development-round-broad-p4-0048-d07d0a3ae8cec724,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-4169.401302,-4169.401302,30.18486456728565,13812.887226,9643.485924,-17837.006480739787,-6,-191,-573.0,-1,-3567.4012961479566,-30.0,1.0,-573.0,0.0,0.0
p4-refinement-development-round-broad-p4-0048-d07d0a3ae8cec724,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-3925.6432940000013,-3925.6432940000013,28.420150181279713,13812.887226,9887.243932,-16933.216454111694,-6,-170,-510.0,-1,-3386.6432908223387,-30.0,1.0,-510.0,0.0,0.0
p4-refinement-development-round-broad-p4-0048-d07d0a3ae8cec724,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-606.7217430000001,-606.7217430000001,4.392432465950837,13812.887226,13206.165483,-2478.6087069966525,0,-37,-111.0,0,-495.7217413993294,0.0,0.0,-111.0,0.0,0.0
p4-refinement-development-round-broad-p4-0049-29de4fa664a315f2,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1786.3572480000003,-1786.3572480000003,17.87411717422141,9994.100579,8207.743331,-7651.786242901941,-44,0,0.0,2,-1530.3572485803888,-220.0,-36.0,0.0,0.0,-2214.6296030000003
p4-refinement-development-round-broad-p4-0049-29de4fa664a315f2,4,broad,broad_joint,development,correlated,coverage,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1627.0061339999993,-1627.0061339999993,16.279665399993362,9994.100579,8367.094445,-7110.030680154618,-44,17,51.0,2,-1422.0061360309237,-220.0,-36.0,51.0,0.0,-2214.6296029999994
p4-refinement-development-round-broad-p4-0049-29de4fa664a315f2,4,broad,broad_joint,development,correlated,local_cover,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-66.03472099999999,-66.03472099999999,0.6607370065772078,9994.100579,9928.065858,-225.1736063659191,0,-7,-21.0,0,-45.034721273184005,0.0,0.0,-21.0,0.0,2.4213980000004085
p4-refinement-development-round-broad-p4-0050-3e50f2f8b1197212,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1936.3271810000006,-1936.3271810000006,18.8436664309011,10275.745371,8339.41819,-7441.635908216227,-65,-22,-66.0,1,-1488.3271816432452,-325.0,-57.0,-66.0,0.0,-2318.726995
p4-refinement-development-round-broad-p4-0050-3e50f2f8b1197212,4,broad,broad_joint,development,extreme,coverage,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1905.5281670000004,-1905.5281670000004,18.543941078743963,10275.745371,8370.217204,-7332.640830494154,-65,-19,-57.0,1,-1466.5281660988312,-325.0,-57.0,-57.0,0.0,-2319.2892300000003
p4-refinement-development-round-broad-p4-0050-3e50f2f8b1197212,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,58.14911799999936,58.14911799999936,-0.5658871050279878,10275.745371,10333.894489,230.74559412269446,0,4,12.0,1,46.14911882453907,0.0,0.0,12.0,0.0,-6.574314999999842
p4-refinement-development-round-broad-p4-0051-795e60ea3c0bb877,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2847.7621739999995,-2847.7621739999995,26.104590349869728,10909.04755,8061.285376,-11178.810883116475,-74,-58,-174.0,-1,-2235.762176623295,-370.0,-68.0,-174.0,0.0,0.0
p4-refinement-development-round-broad-p4-0051-795e60ea3c0bb877,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2685.068310999999,-2685.068310999999,24.613224011476593,10909.04755,8223.979239,-10620.341566811883,-74,-41,-123.0,-1,-2124.068313362376,-370.0,-68.0,-123.0,0.0,0.0
p4-refinement-development-round-broad-p4-0051-795e60ea3c0bb877,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-206.5177359999998,-206.5177359999998,1.893086770897793,10909.04755,10702.529814,-882.5886870559116,0,-10,-30.0,0,-176.51773741118268,0.0,0.0,-30.0,0.0,0.0
p4-refinement-development-round-broad-p4-0052-9a73c5a5e5b318f1,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2166.1328839999987,-2166.1328839999987,20.039916226028893,10809.091513,8642.958629,-9115.664423145568,-37,-43,-129.0,2,-1823.1328846291126,-185.0,-29.0,-129.0,0.0,-956.0150189999995
p4-refinement-development-round-broad-p4-0052-9a73c5a5e5b318f1,4,broad,broad_joint,development,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1612.3101659999993,-1612.3101659999993,14.91624124063422,10809.091513,9196.781347,-7066.550846234808,-37,5,15.0,2,-1413.3101692469609,-185.0,-29.0,15.0,0.0,-959.7215809999998
p4-refinement-development-round-broad-p4-0052-9a73c5a5e5b318f1,4,broad,broad_joint,development,correlated,local_cover,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-273.51480099999935,-273.51480099999935,2.530414333813767,10809.091513,10535.576712,-1052.5740068741434,0,-21,-63.0,0,-210.51480137482758,0.0,0.0,-63.0,0.0,-1.1062390000006417
p4-refinement-development-round-broad-p4-0053-4714bf22dc1c1844,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2474.982282000001,-2474.982282000001,21.93759540650431,11281.921451,8806.939169,-10574.911429662512,-44,-34,-102.0,2,-2114.9822859325013,-220.0,-38.0,-102.0,0.0,1174.9803319999992
p4-refinement-development-round-broad-p4-0053-4714bf22dc1c1844,4,broad,broad_joint,development,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1237.8759360000004,-1237.8759360000004,10.972208425456447,11281.921451,10044.045515,-6414.379701204147,-44,101,303.0,2,-1282.8759402408286,-220.0,-38.0,303.0,0.0,1173.072141999999
p4-refinement-development-round-broad-p4-0053-4714bf22dc1c1844,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-234.16899100000046,-234.16899100000046,2.075612669500055,11281.921451,11047.75246,-870.8449596609425,0,-20,-60.0,0,-174.16899193218705,0.0,0.0,-60.0,0.0,0.0
p4-refinement-development-round-broad-p4-0054-2e44eb50b9a66e40,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2663.661543,-2663.661543,24.027481229148012,11085.895844,8422.234301,-9983.307706218933,-110,-5,-15.0,5,-1996.6615412437868,-550.0,-102.0,-15.0,0.0,825.3909250000006
p4-refinement-development-round-broad-p4-0054-2e44eb50b9a66e40,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2512.4620520000008,-2512.4620520000008,22.663590632233987,11085.895844,8573.433792,-9512.310251019757,-110,14,42.0,5,-1902.4620502039515,-550.0,-102.0,42.0,0.0,826.3340029999999
p4-refinement-development-round-broad-p4-0054-2e44eb50b9a66e40,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,53.42160899999908,53.42160899999908,-0.48188806526549105,11085.895844,11139.317453,-17.891945872062934,0,19,57.0,0,-3.578389174412223,0.0,0.0,57.0,0.0,0.0
p4-refinement-development-round-broad-p4-0055-47ebcb57fcb77877,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-3248.621695,-3248.621695,28.543509563687092,11381.297341,8132.675646,-13068.10847539868,-54,-106,-318.0,-2,-2613.621695079736,-270.0,-47.0,-318.0,0.0,0.0
p4-refinement-development-round-broad-p4-0055-47ebcb57fcb77877,4,broad,broad_joint,development,correlated,coverage,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-3160.979168,-3160.979168,27.773452123185333,11381.297341,8220.318173,-12794.895847926804,-54,-95,-285.0,-2,-2558.979169585361,-270.0,-47.0,-285.0,0.0,0.0
p4-refinement-development-round-broad-p4-0055-47ebcb57fcb77877,4,broad,broad_joint,development,correlated,local_cover,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,22.528441000000385,22.528441000000385,-0.19794264506950277,11381.297341,11403.825782,-82.35780439925293,0,13,39.0,0,-16.471560879850585,0.0,0.0,39.0,0.0,0.0
p4-refinement-development-round-broad-p4-0056-426fea7efd31bb23,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-796.9759890000005,-796.9759890000005,8.385937446868505,9503.719698,8706.743709,-2124.879944228982,-65,5,15.0,1,-424.97598884579656,-325.0,-62.0,15.0,0.0,-1104.191229
p4-refinement-development-round-broad-p4-0056-426fea7efd31bb23,4,broad,broad_joint,development,extreme,coverage,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-782.5848620000015,-782.5848620000015,8.234511190020596,9503.719698,8721.134836,-2097.924309858394,-65,8,24.0,1,-419.58486197167895,-325.0,-62.0,24.0,0.0,-1104.191229
p4-refinement-development-round-broad-p4-0056-426fea7efd31bb23,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-7.123888000000079,-7.123888000000079,0.07495894477505746,9503.719698,9496.59581,-20.61942829893087,0,-1,-3.0,0,-4.123885659785628,0.0,0.0,-3.0,0.0,0.0
p4-refinement-development-round-broad-p4-0057-ecc3737d0a997710,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2141.1689339999994,-2141.1689339999994,17.82287707556884,12013.59873,9872.429796,-9185.844665951285,-36,-33,-99.0,-2,-1837.1689331902562,-180.0,-25.0,-99.0,0.0,0.0
p4-refinement-development-round-broad-p4-0057-ecc3737d0a997710,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1958.0821080000005,-1958.0821080000005,16.298880560329824,12013.59873,10055.516622,-8285.410534320035,-36,-32,-96.0,-2,-1657.082106864007,-180.0,-25.0,-96.0,0.0,0.0
p4-refinement-development-round-broad-p4-0057-ecc3737d0a997710,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-204.1885229999989,-204.1885229999989,1.6996449406130523,12013.59873,11809.410207,-855.9426136859329,0,-11,-33.0,0,-171.18852273718585,0.0,0.0,-33.0,0.0,0.0
p4-refinement-development-round-broad-p4-0058-2b449676c8a3265c,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1613.0227109999996,-1613.0227109999996,15.342668635532313,10513.312575,8900.289864,-7180.113547487359,-25,-12,-36.0,0,-1436.0227094974707,-125.0,-16.0,-36.0,0.0,-1138.6232330000003
p4-refinement-development-round-broad-p4-0058-2b449676c8a3265c,4,broad,broad_joint,development,correlated,coverage,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1691.9304329999995,-1691.9304329999995,16.09321915362152,10513.312575,8821.382142,-7424.652180283658,-25,-22,-66.0,0,-1484.9304360567312,-125.0,-16.0,-66.0,0.0,-1139.425147
p4-refinement-development-round-broad-p4-0058-2b449676c8a3265c,4,broad,broad_joint,development,correlated,local_cover,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-193.90010400000028,-193.90010400000028,1.8443292978949624,10513.312575,10319.412471,-669.5005183003668,0,-20,-60.0,0,-133.900103660073,0.0,0.0,-60.0,0.0,-0.3909030000013445
p4-refinement-development-round-broad-p4-0059-c95ae37feb2bc3fa,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1576.7611410000009,-1576.7611410000009,15.565525231032936,10129.829335,8553.068194,-5848.805695774121,-63,-11,-33.0,-2,-1169.7611391548244,-315.0,-59.0,-33.0,0.0,-418.72467700000016
p4-refinement-development-round-broad-p4-0059-c95ae37feb2bc3fa,4,broad,broad_joint,development,extreme,coverage,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1533.780377000001,-1533.780377000001,15.141226236660986,10129.829335,8596.048958,-5678.901890123801,-63,-8,-24.0,-2,-1135.7803780247605,-315.0,-59.0,-24.0,0.0,-418.72467700000016
p4-refinement-development-round-broad-p4-0059-c95ae37feb2bc3fa,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,269.9584070000001,269.9584070000001,-2.6649847502095163,10129.829335,10399.787742,839.7920495036306,0,34,102.0,0,167.9584099007261,0.0,0.0,102.0,0.0,0.7592480000002979
p4-refinement-development-round-broad-p4-0060-f2af781792d84720,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1002.2908800000005,-1002.2908800000005,9.46696706820076,10587.243758,9584.952878,-3916.4544012339684,-51,28,84.0,-1,-783.2908802467928,-255.0,-48.0,84.0,0.0,-981.0297719999999
p4-refinement-development-round-broad-p4-0060-f2af781792d84720,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-400.4056419999997,-400.4056419999997,3.781963003330708,10587.243758,10186.838116,-1827.02823711151,-51,89,267.0,-1,-365.4056474223016,-255.0,-47.0,267.0,0.0,-981.0297719999999
p4-refinement-development-round-broad-p4-0060-f2af781792d84720,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-329.5671860000002,-329.5671860000002,3.1128704838874666,10587.243758,10257.676572,-1122.8359180209081,0,-35,-105.0,0,-224.56718360418017,0.0,0.0,-105.0,0.0,0.0
p4-refinement-development-round-broad-p4-0061-f23c1e81de7f2ba4,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1446.5894449999996,-1446.5894449999996,13.643324407074635,10602.910272,9156.320827,-6317.94724523386,-40,17,51.0,1,-1263.5894490467717,-200.0,-34.0,51.0,0.0,-1121.6366479999997
p4-refinement-development-round-broad-p4-0061-f23c1e81de7f2ba4,4,broad,broad_joint,development,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1142.8668639999996,-1142.8668639999996,10.77880350471384,10602.910272,9460.043408,-5294.334337141103,-40,50,150.0,1,-1058.8668674282208,-200.0,-34.0,150.0,0.0,-1121.6366479999997
p4-refinement-development-round-broad-p4-0061-f23c1e81de7f2ba4,4,broad,broad_joint,development,correlated,local_cover,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-152.4693069999994,-152.4693069999994,1.4379948814868118,10602.910272,10450.440965,-522.3465371867642,0,-16,-48.0,0,-104.46930743735265,0.0,0.0,-48.0,0.0,0.0
p4-refinement-development-round-broad-p4-0062-6d8d8d2b926ae804,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2727.228024,-2727.228024,23.036349430389645,11838.802985,9111.574961,-10781.14011437817,-69,-54,-162.0,1,-2156.2280228756345,-345.0,-64.0,-162.0,0.0,0.0
p4-refinement-development-round-broad-p4-0062-6d8d8d2b926ae804,4,broad,broad_joint,development,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2332.6486370000002,-2332.6486370000002,19.703416299397098,11838.802985,9506.154348,-9748.243171646835,-69,8,24.0,1,-1949.6486343293673,-345.0,-62.0,24.0,0.0,0.0
p4-refinement-development-round-broad-p4-0062-6d8d8d2b926ae804,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-801.0676700000004,-801.0676700000004,6.766458323657967,11838.802985,11037.735315,-2805.338344340431,0,-80,-240.0,0,-561.0676688680869,0.0,0.0,-240.0,0.0,0.0
p4-refinement-development-round-broad-p4-0063-a472425272464108,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1912.3859059999995,-1912.3859059999995,20.087536874709212,9520.260836,7607.87493,-8241.929510619411,-46,1,3.0,1,-1648.3859021238823,-230.0,-37.0,3.0,0.0,203.86735900000076
p4-refinement-development-round-broad-p4-0063-a472425272464108,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1834.1047939999999,-1834.1047939999999,19.26527881530829,9520.260836,7686.156042,-8015.523964288735,-46,12,36.0,1,-1603.1047928577464,-230.0,-37.0,36.0,0.0,204.9795720000002
p4-refinement-development-round-broad-p4-0063-a472425272464108,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-60.327038999999786,-60.327038999999786,0.6336700226939012,9520.260836,9459.933797,-181.6351958929954,0,-8,-24.0,0,-36.32703917859908,0.0,0.0,-24.0,0.0,0.0
p4-refinement-development-round-broad-p4-0064-4e3828c4d14e15cc,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2138.190128,-2138.190128,21.452989588213892,9966.863216,7828.673088,-8120.950652710926,-78,-18,-54.0,1,-1624.1901305421852,-390.0,-70.0,-54.0,0.0,-185.0853419999994
p4-refinement-development-round-broad-p4-0064-4e3828c4d14e15cc,4,broad,broad_joint,development,correlated,coverage,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1855.8830689999995,-1855.8830689999995,18.620533148490633,9966.863216,8110.980147,-7189.415336580179,-78,14,42.0,1,-1437.8830673160355,-390.0,-70.0,42.0,0.0,-186.56955499999913
p4-refinement-development-round-broad-p4-0064-4e3828c4d14e15cc,4,broad,broad_joint,development,correlated,local_cover,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-144.15404499999931,-144.15404499999931,1.446333132861561,9966.863216,9822.709171,-480.7702255297263,0,-16,-48.0,0,-96.15404510594544,0.0,0.0,-48.0,0.0,-1.9941749999979947
p4-refinement-development-round-broad-p4-0065-aa2b5b1c4b928f94,4,broad,broad_joint,development,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-3668.1865020000005,-3668.1865020000005,27.87549318328041,13159.180639,9490.994137,-14920.932494188492,-26,-179,-537.0,-2,-2984.1864988376983,-130.0,-17.0,-537.0,0.0,0.0
p4-refinement-development-round-broad-p4-0065-aa2b5b1c4b928f94,4,broad,broad_joint,development,extreme,coverage,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2936.544696000001,-2936.544696000001,22.315558822081467,13159.180639,10222.635943,-12372.723481185145,-26,-105,-315.0,-2,-2474.544696237029,-130.0,-17.0,-315.0,0.0,0.0
p4-refinement-development-round-broad-p4-0065-aa2b5b1c4b928f94,4,broad,broad_joint,development,extreme,local_cover,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1496.889717,-1496.889717,11.375250162336494,13159.180639,11662.290922,-5204.448577047886,0,-152,-456.0,0,-1040.8897154095775,0.0,0.0,-456.0,0.0,0.0
p4-refinement-development-round-broad-p4-0066-079e49d47ddc36ab,4,broad,broad_joint,development,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-443.6757870000001,-443.6757870000001,4.323186765813895,10262.702285,9819.026498,-1013.3789450026088,-69,56,168.0,2,-202.67578900052195,-345.0,-64.0,168.0,0.0,-1769.741371
p4-refinement-development-round-broad-p4-0066-079e49d47ddc36ab,4,broad,broad_joint,development,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-53.31628300000011,-53.31628300000011,0.5195150509035751,10262.702285,10209.386002,308.41857009920204,-69,98,294.0,2,61.68371401984041,-345.0,-64.0,294.0,0.0,-1769.741371
p4-refinement-development-round-broad-p4-0066-079e49d47ddc36ab,4,broad,broad_joint,development,deterministic,local_cover,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-259.67823099999987,-259.67823099999987,2.5303104756292742,10262.702285,10003.024054,-968.3911399808494,0,-22,-66.0,0,-193.67822799616988,0.0,0.0,-66.0,0.0,-1.513585000000603
p4-refinement-development-round-broad-p4-0067-6b32ecf4cf4de965,4,broad,broad_joint,development,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,208.2110990000001,208.2110990000001,-2.0832437650467615,9994.562446,10202.773545,996.0554706737457,-22,46,138.0,0,199.21109413475006,-110.0,-19.0,138.0,0.0,0.0
p4-refinement-development-round-broad-p4-0067-6b32ecf4cf4de965,4,broad,broad_joint,development,correlated,coverage,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,796.1469789999992,796.1469789999992,-7.965801237438175,9994.562446,10790.709425,2960.734883475263,-22,111,333.0,0,592.1469766950531,-110.0,-19.0,333.0,0.0,0.0
