case_id,problem,pool,composition_model,mechanism_id,partition,variant,baseline_variant,baseline_complete,candidate_complete,total_actual_time_delta_s,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,walk_distance_m_delta,measures_delta,clear_attempts_delta,failed_clear_attempts_delta,component_residual_s
stage2-round-broad-p3-0016-1bd24fc624779a81,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0017-7563cb022f1d07c1,3,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0018-29bf2e956aa1c294,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0021-557b35ed65696527,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0023-fe9760e38e543e75,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0024-322ffc50ed05da0f,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0025-6c03bbf064c56da1,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0026-3f01e57308b72df9,3,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0028-ed98cb3f99d0665d,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0029-e415a5d1cd16b0a2,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0031-f46e60d6c145430e,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0032-f8478220049210ae,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0034-3e6ac687454a4e84,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0035-d0b27ac24ad867eb,3,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0036-3debee23e9f9ff70,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0038-523250ec9f49d41e,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0039-f5e429f710c8979c,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0040-1d1c75e3c16b632a,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0041-09c9dbd68194a0b6,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0042-ce4c99ed2fc0981f,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0045-acd12070bb83d35c,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0046-eb43c906d9526599,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0047-6496bc8cef237d22,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0048-2aed76acb0b17495,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0049-15c5cf623c3dc830,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0050-11cb3e0edffa9d22,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0052-1170f07800857640,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0053-210a4ce3c747fe77,3,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0054-4785627e0d0fa8fa,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0056-8618775c65beebee,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0057-788341718671d559,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0058-23ceeb24cf7c867a,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0060-3eb1d0632a6a424c,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0061-2738a6ab3a3c52f5,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0062-a7f716d7fd4cd55b,3,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0063-602cab9f62277d0b,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0064-df23b854b84aa095,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0065-746dce1d5887eb86,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0066-817fdd865adfe66b,3,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0067-a688d077cb1592bc,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0068-9ca4d878d049fa69,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0069-ca92a972e623a6a1,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0070-d0ef65306e6a8322,3,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0071-c2e8c29b2bc9e957,3,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0072-c4c5ae831709c29b,3,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0073-4c596bacd64ab892,3,broad,broad_joint,assumption__radius_min__noise_correlated__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0074-157815e71738eb4f,3,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0076-78c4205f9f42032f,3,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0077-c47d3fe50f8a89ff,3,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p3-0078-a9ff89e443fd59ee,3,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,nosignal,normal,True,True,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
stage2-round-broad-p4-0001-d88f19fd3a4d2204,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,nosignal,normal,True,True,145.42147699999987,130.42147753286736,0,0,15,0,652.107387664335,0,5,5,-5.32867488800548e-07
stage2-round-broad-p4-0002-1060661b95afa9d3,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,nosignal,normal,True,True,-447.5352519999997,-324.53525629975775,0,0,-123,0,-1622.6762814987887,0,-41,-41,4.299758074921556e-06
stage2-round-broad-p4-0003-37a21ffe48b1be0e,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,nosignal,normal,True,True,476.5906880000002,383.5906922153854,0,0,93,0,1917.953461076926,0,31,31,-4.215385160932783e-06
stage2-round-broad-p4-0004-33707c08d0735d58,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,nosignal,normal,True,True,-731.164428,-428.1644274810278,0,0,-303,0,-2140.8221374051427,0,-101,-101,-5.189722287468612e-07
stage2-round-broad-p4-0007-22ea7ffe0ba3f72b,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,nosignal,normal,True,True,457.865851999999,358.8658513607279,0,0,99,0,1794.3292568036413,0,33,33,6.392710929503664e-07
stage2-round-broad-p4-0008-01dea5ab1330a41a,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,nosignal,normal,True,True,-6.97566199999892,20.024338514771443,0,0,-27,0,100.1216925738554,0,-9,-9,-5.147703632246703e-07
stage2-round-broad-p4-0010-da25f64dad98f86a,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,nosignal,normal,True,True,90.5915530000002,48.5915517259391,0,0,42,0,242.95775862969458,0,14,14,1.2740611055050977e-06
stage2-round-broad-p4-0012-152a871d3aef9399,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,nosignal,normal,True,True,537.289546,498.2895448349209,0,0,39,0,2491.447724174599,0,13,13,1.165079083875753e-06
stage2-round-broad-p4-0013-26dba3cfa0108f68,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,nosignal,normal,True,True,-1315.6240730000009,-862.6240707594352,0,0,-453,0,-4313.120353797181,0,-151,-151,-2.2405656636692584e-06
stage2-round-broad-p4-0014-2aae25867bcf6aa8,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_150,development,nosignal,normal,True,True,973.7276660000007,637.7276651524699,0,0,336,0,3188.6383257623456,0,112,112,8.475308277411386e-07
stage2-round-broad-p4-0015-a76e84d83930bbcc,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_150,development,nosignal,normal,True,True,200.56655599999976,164.56655535085156,0,0,36,0,822.8327767542578,0,12,12,6.491482054116204e-07
stage2-round-broad-p4-0016-884a443c6ad98f95,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,nosignal,normal,True,True,1.654528000000937,-28.34547218012267,0,0,30,0,-141.72736090061517,0,10,10,1.801236066967249e-07
stage2-round-broad-p4-0017-2a01ca55088f4380,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,nosignal,normal,True,True,270.0792220000003,233.0792224702409,0,1,36,0,1165.3961123512054,0,12,12,-4.7024059313116595e-07
stage2-round-broad-p4-0018-abedddceb37ec910,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,nosignal,normal,True,True,-177.0275419999998,-189.02754127434582,0,0,12,0,-945.13770637173,0,4,4,-7.256539902300574e-07
stage2-round-broad-p4-0020-245fd1278c7e721f,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,nosignal,normal,True,True,-243.56296999999904,-186.56296854324137,0,0,-57,0,-932.8148427162087,0,-19,-19,-1.4567576727131382e-06
stage2-round-broad-p4-0021-69ed4df736e4fcce,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,nosignal,normal,True,True,274.28617699999995,208.2861744463553,0,0,66,0,1041.43087223178,0,22,22,2.5536446628393605e-06
stage2-round-broad-p4-0022-f97c9b5a06336ee8,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,nosignal,normal,True,True,343.0077860000001,331.0077829546399,0,0,12,0,1655.0389147731985,0,4,4,3.045360244868789e-06
stage2-round-broad-p4-0024-a5d43f098d119a52,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,nosignal,normal,True,True,-1038.3644220000006,-723.3644222446728,0,0,-315,0,-3616.8221112233587,0,-105,-105,2.4467226467095315e-07
stage2-round-broad-p4-0025-13f8d6233f150c26,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,nosignal,normal,True,True,114.73372199999903,60.733720839318266,0,0,54,0,303.66860419659497,0,18,18,1.160680767497979e-06
stage2-round-broad-p4-0026-ad4662dc0f959981,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_300,development,nosignal,normal,True,True,225.30890100000033,183.3088981657711,0,0,42,0,916.5444908288555,0,14,14,2.8342292353045195e-06
stage2-round-broad-p4-0027-7639dbdbb4bfde56,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,nosignal,normal,True,True,-67.72660999999971,-82.72660923824878,0,0,15,0,-413.6330461912439,0,5,5,-7.617509254487231e-07
stage2-round-broad-p4-0029-e794e8ea600545a8,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,nosignal,normal,True,True,-367.65359799999896,-259.65359918196737,0,0,-108,0,-1298.2679959098314,0,-36,-36,1.1819684004876763e-06
stage2-round-broad-p4-0030-ffd7edd53ebfb3b5,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,nosignal,normal,True,True,309.9964570000011,261.9964585257567,0,0,48,0,1309.9822926287816,0,16,16,-1.5257555787684396e-06
stage2-round-broad-p4-0031-fb1aa9d5bc71e6a1,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,nosignal,normal,True,True,-91.31228400000145,-4.312284143759825,0,0,-87,0,-21.561420718797308,0,-29,-29,1.4375837054103613e-07
stage2-round-broad-p4-0032-9889eb6e2c05a640,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,development,nosignal,normal,True,True,-351.05495699999847,-198.05495522174533,0,0,-153,0,-990.2747761087303,0,-51,-51,-1.778253135853447e-06
stage2-round-broad-p4-0034-ae40a5e046c9e752,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,nosignal,normal,True,True,-739.9848089999996,-595.9848087715563,0,0,-144,0,-2979.9240438577835,0,-48,-48,-2.2844324121251702e-07
stage2-round-broad-p4-0035-4201311e0580b480,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,nosignal,normal,True,True,-476.6122129999985,-335.6122163361597,0,0,-141,0,-1678.061081680804,0,-47,-47,3.336161171318963e-06
stage2-round-broad-p4-0036-9799bc021af01416,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,nosignal,normal,True,True,-130.49157100000048,-106.49156967860017,0,0,-24,0,-532.4578483930018,0,-8,-8,-1.3214003047323786e-06
stage2-round-broad-p4-0037-715b62d32eacaabf,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,nosignal,normal,True,True,201.18689199999972,117.18689129446466,0,0,84,0,585.9344564723215,0,28,28,7.055350579321384e-07
stage2-round-broad-p4-0038-f6bd16b70f124219,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,nosignal,normal,True,True,-82.30535699999928,-85.30535776827492,0,0,3,0,-426.52678884137276,0,1,1,7.682756404392421e-07
stage2-round-broad-p4-0039-0b863f990e924779,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,nosignal,normal,True,True,-428.9417049999993,-278.9417067650038,0,0,-150,0,-1394.708533825018,0,-50,-50,1.7650045265327208e-06
stage2-round-broad-p4-0040-36f871cbaa27aeee,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,nosignal,normal,True,True,290.634059,251.63405900014732,0,0,39,0,1258.1702950007384,0,13,13,-1.4733814168721437e-10
stage2-round-broad-p4-0043-3589a05902ba49b4,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_150,development,nosignal,normal,True,True,-760.0820030000014,-520.0820021941909,0,0,-240,0,-2600.4100109709543,0,-80,-80,-8.058104867814109e-07
stage2-round-broad-p4-0044-a2cb0b7e7ea0267d,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_150,development,nosignal,normal,True,True,-571.5658859999985,-394.5658872606309,0,0,-177,0,-1972.8294363031528,0,-59,-59,1.2606324162334204e-06
stage2-round-broad-p4-0045-f2a7a80ebca3d116,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_300,development,nosignal,normal,True,True,-722.5394890000007,-545.5394897830956,0,0,-177,0,-2727.697448915482,0,-59,-59,7.830949471099302e-07
stage2-round-broad-p4-0047-951e1ba560eb784e,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_300,development,nosignal,normal,True,True,359.1263319999998,260.12633302360155,0,0,99,0,1300.6316651180096,0,33,33,-1.0236017260467634e-06
stage2-round-broad-p4-0048-e8b9be2fc0ca152e,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_300,development,nosignal,normal,True,True,-295.6627189999999,-280.66271943911215,0,0,-15,0,-1403.3135971955635,0,-5,-5,4.391122274682857e-07
stage2-round-broad-p4-0049-f54c9305a2b4c099,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_300,development,nosignal,normal,True,True,-180.39227399999982,-174.39227614962329,0,0,-6,0,-871.9613807481146,0,-2,-2,2.1496234694495797e-06
stage2-round-broad-p4-0050-65741bf50e70062d,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_300,development,nosignal,normal,True,True,484.667786,472.66778433803483,0,0,12,0,2363.3389216901705,0,4,4,1.6619651432847604e-06
stage2-round-broad-p4-0051-2d3b464c91b88371,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_300,development,nosignal,normal,True,True,103.00670100000025,94.00669848895632,0,0,9,0,470.0334924447816,0,3,3,2.5110439310083166e-06
stage2-round-broad-p4-0052-a371ca22a0f24cce,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_300,development,nosignal,normal,True,True,-734.8097510000007,-467.8097522210537,0,0,-267,0,-2339.048761105274,0,-89,-89,1.221053025801666e-06
stage2-round-broad-p4-0054-6e84461084c3ad19,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_75,development,nosignal,normal,True,True,-888.8131639999992,-618.8131651928106,0,0,-270,0,-3094.065825964055,0,-90,-90,1.1928113963222131e-06
stage2-round-broad-p4-0055-18fe5ccea84f86da,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_75,development,nosignal,normal,True,True,-919.0980500000005,-661.0980508360999,0,0,-258,0,-3305.4902541804986,0,-86,-86,8.360993888345547e-07
stage2-round-broad-p4-0056-56037145dfdd3949,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_75,development,nosignal,normal,True,True,176.81635000000097,71.81634807438877,0,0,105,0,359.0817403719411,0,35,35,1.925612195918802e-06
stage2-round-broad-p4-0057-7b322eba8628db2c,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_75,development,nosignal,normal,True,True,-204.54845100000057,-66.54845236669462,0,0,-138,0,-332.7422618334749,0,-46,-46,1.3666940503753722e-06
stage2-round-broad-p4-0058-49f44bdcb5db0817,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_75,development,nosignal,normal,True,True,122.15684800000054,201.15684782254357,0,-1,-78,0,1005.7842391127124,0,-26,-26,1.7745696823112667e-07
stage2-round-broad-p4-0059-b34f424e7554d4fd,4,broad,broad_joint,assumption__radius_max__noise_extreme__scale_75,development,nosignal,normal,True,True,518.4737289999994,467.4737287160551,0,0,51,0,2337.368643580281,0,17,17,2.839442458935082e-07
stage2-round-broad-p4-0060-4642036113860cb9,4,broad,broad_joint,assumption__radius_mixed__noise_deterministic__scale_75,development,nosignal,normal,True,True,171.8954130000002,105.89541350445961,0,0,66,0,529.4770675222971,0,22,22,-5.044594217906706e-07
stage2-round-broad-p4-0061-b11fd38e535cf3e5,4,broad,broad_joint,assumption__radius_mixed__noise_correlated__scale_75,development,nosignal,normal,True,True,235.1010869999991,181.10108928105547,0,0,54,0,905.5054464052737,0,18,18,-2.281056367792189e-06
stage2-round-broad-p4-0062-4d315b585b571266,4,broad,broad_joint,assumption__radius_mixed__noise_extreme__scale_75,development,nosignal,normal,True,True,-257.82768899999974,-194.82769270788958,0,0,-63,0,-974.1384635394425,0,-21,-21,3.7078898458275944e-06
stage2-round-broad-p4-0063-2d709c55bb61487f,4,broad,broad_joint,assumption__radius_min__noise_deterministic__scale_150,development,nosignal,normal,True,True,232.27831400000105,220.2783147535065,0,0,12,0,1101.3915737675343,0,4,4,-7.535054464824498e-07
stage2-round-broad-p4-0064-ba16e7539af61e46,4,broad,broad_joint,assumption__radius_min__noise_correlated__scale_150,development,nosignal,normal,True,True,93.10236199999963,-32.89763963667974,0,0,126,0,-164.4881981833969,0,42,42,1.6366793715860695e-06
stage2-round-broad-p4-0065-55f5dddcd081ed0c,4,broad,broad_joint,assumption__radius_min__noise_extreme__scale_150,development,nosignal,normal,True,True,-726.7332470000001,-552.7332486165469,0,0,-174,0,-2763.666243082742,0,-58,-58,1.616546796867624e-06
stage2-round-broad-p4-0066-8bd8dcc44a24428b,4,broad,broad_joint,assumption__radius_max__noise_deterministic__scale_150,development,nosignal,normal,True,True,-383.10971099999915,-329.10971217856604,0,0,-54,0,-1645.5485608928357,0,-18,-18,1.1785668903030455e-06
stage2-round-broad-p4-0067-22c65005a021e01f,4,broad,broad_joint,assumption__radius_max__noise_correlated__scale_150,development,nosignal,normal,True,True,398.06056499999977,371.0605628553967,0,0,27,0,1855.3028142769836,0,9,9,2.144603058695793e-06
