pool,problem,composition_model,partition,mechanism_id,mechanism_status,noise_model,variant,baseline_variant,n_pairs,baseline_failures,candidate_failures,completion_delta_mean,penalized_time_delta_mean_s,penalized_delta_ci_low_s,penalized_delta_ci_high_s,both_complete_n,completed_time_delta_mean_s,completed_time_delta_median_s,completed_regression_rate,completed_worst_regression_s,mean_completed_reduction_pct,ci_scope,precision_warning,completed_delta_ci_low_s,completed_delta_ci_high_s
calibrated,4,smoothed_joint,all,__design_mixture__,design_mixture_only_not_official_population,correlated,coverage,current,1,0,0,0.0,-1062.7334650000012,,,1,-1062.7334650000012,-1062.7334650000012,0.0,-1062.7334650000012,10.009217789599003,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,all,__design_mixture__,design_mixture_only_not_official_population,correlated,local_cover,current,1,0,0,0.0,32.22572199999922,,,1,32.22572199999922,32.22572199999922,1.0,32.22572199999922,-0.3035137977188512,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,__design_mixture__,design_mixture_only_not_official_population,all,combined_cover,current,1,0,0,0.0,-1234.8120990000007,,,1,-1234.8120990000007,-1234.8120990000007,0.0,-1234.8120990000007,11.629918164027025,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,__design_mixture__,design_mixture_only_not_official_population,all,coverage,current,1,0,0,0.0,-1062.7334650000012,,,1,-1062.7334650000012,-1062.7334650000012,0.0,-1062.7334650000012,10.009217789599003,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,__design_mixture__,design_mixture_only_not_official_population,all,local_cover,current,1,0,0,0.0,32.22572199999922,,,1,32.22572199999922,32.22572199999922,1.0,32.22572199999922,-0.3035137977188512,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,__design_mixture__,design_mixture_only_not_official_population,correlated,combined_cover,current,1,0,0,0.0,-1234.8120990000007,,,1,-1234.8120990000007,-1234.8120990000007,0.0,-1234.8120990000007,11.629918164027025,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,__design_mixture__,design_mixture_only_not_official_population,correlated,coverage,current,1,0,0,0.0,-1062.7334650000012,,,1,-1062.7334650000012,-1062.7334650000012,0.0,-1062.7334650000012,10.009217789599003,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,__design_mixture__,design_mixture_only_not_official_population,correlated,local_cover,current,1,0,0,0.0,32.22572199999922,,,1,32.22572199999922,32.22572199999922,1.0,32.22572199999922,-0.3035137977188512,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,all,mixed_correlated150_after_observable_screen,unresolved,all,combined_cover,current,1,0,0,0.0,-1234.8120990000007,,,1,-1234.8120990000007,-1234.8120990000007,0.0,-1234.8120990000007,11.629918164027025,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,all,mixed_correlated150_after_observable_screen,unresolved,all,coverage,current,1,0,0,0.0,-1062.7334650000012,,,1,-1062.7334650000012,-1062.7334650000012,0.0,-1062.7334650000012,10.009217789599003,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,all,mixed_correlated150_after_observable_screen,unresolved,all,local_cover,current,1,0,0,0.0,32.22572199999922,,,1,32.22572199999922,32.22572199999922,1.0,32.22572199999922,-0.3035137977188512,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,all,mixed_correlated150_after_observable_screen,unresolved,correlated,combined_cover,current,1,0,0,0.0,-1234.8120990000007,,,1,-1234.8120990000007,-1234.8120990000007,0.0,-1234.8120990000007,11.629918164027025,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,all,mixed_correlated150_after_observable_screen,unresolved,correlated,coverage,current,1,0,0,0.0,-1062.7334650000012,,,1,-1062.7334650000012,-1062.7334650000012,0.0,-1062.7334650000012,10.009217789599003,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,all,mixed_correlated150_after_observable_screen,unresolved,correlated,local_cover,current,1,0,0,0.0,32.22572199999922,,,1,32.22572199999922,32.22572199999922,1.0,32.22572199999922,-0.3035137977188512,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,mixed_correlated150_after_observable_screen,unresolved,all,combined_cover,current,1,0,0,0.0,-1234.8120990000007,,,1,-1234.8120990000007,-1234.8120990000007,0.0,-1234.8120990000007,11.629918164027025,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
calibrated,4,smoothed_joint,development,mixed_correlated150_after_observable_screen,unresolved,all,coverage,current,1,0,0,0.0,-1062.7334650000012,,,1,-1062.7334650000012,-1062.7334650000012,0.0,-1062.7334650000012,10.009217789599003,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
