partition,pool,variant,n_pairs,baseline_failures,candidate_failures,penalized_delta_mean_s,penalized_delta_ci95_s,completed_delta_mean_s,completed_delta_p90_s,completed_delta_p95_s,completed_worst_regression_s,completed_regression_rate,interpretation,walk_distance_m_delta_mean,measures_delta_mean,failed_clear_attempts_delta_mean,failed_clear_cost_s_delta_mean,fallback_targets_delta_mean,movement_s_delta_mean,measurement_s_delta_mean,switch_s_delta_mean,optical_s_delta_mean,laser_s_delta_mean,post_clear_stop_tail_s_delta_mean
confirmation,broad,combined_cover,320,0,0,-1587.016781259375,"[-1696.6118321841407,-1479.3170365295314]",-1587.016781259375,-417.8445760000003,-119.34509509999839,2846.0953039999995,0.0375,Pointwise paired CI for this pool's frozen design mixture; not an official population.,-6489.412033185813,-42.415625,-13.48125,-40.44375,0.040625,-1297.8824066371626,-212.078125,-36.6125,-40.44375,0.0,-496.9890177593749
confirmation,broad,coverage,320,0,0,-1429.25573170625,"[-1542.90904696625,-1318.8570896242968]",-1429.25573170625,-294.52680380000015,390.97142954999947,3021.7747549999995,0.06875,Pointwise paired CI for this pool's frozen design mixture; not an official population.,-5881.8880374154005,-42.415625,-1.39375,-4.18125,0.040625,-1176.37760748308,-212.078125,-36.61875,-4.18125,0.0,-485.93856925
confirmation,calibrated,combined_cover,320,0,0,-1650.5499961500002,"[-1745.7376164607033,-1553.2667519585939]",-1650.5499961500002,-701.2964204000004,-273.3090953499999,2709.6383989999995,0.034375,Pointwise paired CI for this pool's frozen design mixture; not an official population.,-6639.843732667154,-46.184375,-17.103125,-51.309375,0.025,-1327.9687465334307,-230.921875,-40.35,-51.309375,0.0,-373.133297971875
confirmation,calibrated,coverage,320,0,0,-1477.0312152499998,"[-1575.038394376797,-1375.698458069297]",-1477.0312152499998,-588.8160260000003,-21.801417199999484,3314.607163999999,0.05,Pointwise paired CI for this pool's frozen design mixture; not an official population.,-5982.109204211509,-46.234375,-3.015625,-9.046875,0.0375,-1196.4218408423017,-231.171875,-40.390625,-9.046875,0.0,-369.22718605625
confirmation,stress,combined_cover,160,0,0,-1537.2061975437498,"[-1699.96234099125,-1359.8633605703124]",-1537.2061975437498,-277.1724965000006,-9.200877700000111,3611.065643,0.05,Pointwise paired CI for this pool's frozen design mixture; not an official population.,-6526.655990480807,-41.59375,3.975,11.925,0.14375,-1305.3311980961616,-207.96875,-35.83125,11.925,0.0,-249.63076232500003
confirmation,stress,coverage,160,0,0,-1465.37441435,"[-1622.8209423989063,-1296.359694270313]",-1465.37441435,-273.6182264000005,107.19474239999815,3116.2235600000004,0.0625,Pointwise paired CI for this pool's frozen design mixture; not an official population.,-6251.0908258473455,-41.59375,9.55,28.65,0.125,-1250.218165169469,-207.96875,-35.8375,28.65,0.0,-243.75728856250004
