pool,problem,composition_model,partition,mechanism_id,mechanism_status,noise_model,variant,baseline_variant,n_pairs,baseline_failures,candidate_failures,completion_delta_mean,penalized_time_delta_mean_s,penalized_delta_ci_low_s,penalized_delta_ci_high_s,both_complete_n,completed_time_delta_mean_s,completed_time_delta_median_s,completed_regression_rate,completed_worst_regression_s,mean_completed_reduction_pct,ci_scope,precision_warning,completed_delta_ci_low_s,completed_delta_ci_high_s
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-565.6349485000001,-741.1928980000002,-390.0769989999999,2,-565.6349485000001,-565.6349485000001,0.0,-390.0769989999999,11.953395913853106,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-741.1928980000002,-390.0769989999999
broad,3,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-429.7950300000002,,,1,-429.7950300000002,-429.7950300000002,0.0,-429.7950300000002,8.919988107007123,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-429.7950300000002,,,1,-429.7950300000002,-429.7950300000002,0.0,-429.7950300000002,8.919988107007123,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-429.7950300000002,,,1,-429.7950300000002,-429.7950300000002,0.0,-429.7950300000002,8.919988107007123,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-429.7950300000002,,,1,-429.7950300000002,-429.7950300000002,0.0,-429.7950300000002,8.919988107007123,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-420.9889554999995,-557.5298519999997,-284.4480589999994,2,-420.9889554999995,-420.9889554999995,0.0,-284.4480589999994,8.425069164768399,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-557.5298519999997,-284.4480589999994
broad,3,broad_joint,all,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-420.9889554999995,-557.5298519999997,-284.4480589999994,2,-420.9889554999995,-420.9889554999995,0.0,-284.4480589999994,8.425069164768399,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-557.5298519999997,-284.4480589999994
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-420.9889554999995,-557.5298519999997,-284.4480589999994,2,-420.9889554999995,-420.9889554999995,0.0,-284.4480589999994,8.425069164768399,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-557.5298519999997,-284.4480589999994
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-420.9889554999995,-557.5298519999997,-284.4480589999994,2,-420.9889554999995,-420.9889554999995,0.0,-284.4480589999994,8.425069164768399,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-557.5298519999997,-284.4480589999994
broad,3,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-494.134943,,,1,-494.134943,-494.134943,0.0,-494.134943,10.559916707284192,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-494.134943,,,1,-494.134943,-494.134943,0.0,-494.134943,10.559916707284192,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-494.134943,,,1,-494.134943,-494.134943,0.0,-494.134943,10.559916707284192,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-494.134943,,,1,-494.134943,-494.134943,0.0,-494.134943,10.559916707284192,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-285.4148720000003,,,1,-285.4148720000003,-285.4148720000003,0.0,-285.4148720000003,6.206517375062892,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-285.4148720000003,,,1,-285.4148720000003,-285.4148720000003,0.0,-285.4148720000003,6.206517375062892,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-285.4148720000003,,,1,-285.4148720000003,-285.4148720000003,0.0,-285.4148720000003,6.206517375062892,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-285.4148720000003,,,1,-285.4148720000003,-285.4148720000003,0.0,-285.4148720000003,6.206517375062892,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-404.52678600000036,,,1,-404.52678600000036,-404.52678600000036,0.0,-404.52678600000036,8.436662807513644,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,all,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-404.52678600000036,,,1,-404.52678600000036,-404.52678600000036,0.0,-404.52678600000036,8.436662807513644,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-404.52678600000036,,,1,-404.52678600000036,-404.52678600000036,0.0,-404.52678600000036,8.436662807513644,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,3,broad_joint,confirmation,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-404.52678600000036,,,1,-404.52678600000036,-404.52678600000036,0.0,-404.52678600000036,8.436662807513644,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,__design_mixture__,design_mixture_only_not_official_population,all,joint_triangular_l1,joint_triangular_l5,40,0,0,0.0,-509.313786875,-634.0901692068751,-343.3965772006252,40,-509.313786875,-541.7326894999997,0.025,1739.4083250000003,4.425207204899733,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,,-639.2318000468748,-354.0467764506248
broad,4,broad_joint,all,__design_mixture__,design_mixture_only_not_official_population,correlated,joint_triangular_l1,joint_triangular_l5,9,0,0,0.0,-792.4782378888888,-1025.2442397916666,-535.848962786111,9,-792.4782378888888,-931.7645400000001,0.0,-111.62614399999984,6.4907767769031635,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1021.0007747749997,-522.992907613889
broad,4,broad_joint,all,__design_mixture__,design_mixture_only_not_official_population,deterministic,joint_triangular_l1,joint_triangular_l5,18,0,0,0.0,-482.8993357777776,-592.849614433333,-374.5069900527777,18,-482.8993357777776,-478.9234425000004,0.0,-78.62253100000089,4.36010027141586,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-593.2349194694442,-380.1335165472222
broad,4,broad_joint,all,__design_mixture__,design_mixture_only_not_official_population,extreme,joint_triangular_l1,joint_triangular_l5,13,0,0,0.0,-349.85071461538485,-607.897627517308,31.109229367307563,13,-349.85071461538485,-454.2458310000002,0.07692307692307693,1739.4083250000003,3.085345562951953,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-608.226901415385,47.471969853846154
broad,4,broad_joint,confirmation,__design_mixture__,design_mixture_only_not_official_population,all,joint_triangular_l1,joint_triangular_l5,40,0,0,0.0,-509.313786875,-633.743411025,-354.78533381125,40,-509.313786875,-541.7326894999997,0.025,1739.4083250000003,4.425207204899733,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,,-636.9708461293749,-352.670555653125
broad,4,broad_joint,confirmation,__design_mixture__,design_mixture_only_not_official_population,correlated,joint_triangular_l1,joint_triangular_l5,9,0,0,0.0,-792.4782378888888,-1012.6420685999999,-533.3870046166668,9,-792.4782378888888,-931.7645400000001,0.0,-111.62614399999984,6.4907767769031635,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1020.9187585861108,-541.7083372833332
broad,4,broad_joint,confirmation,__design_mixture__,design_mixture_only_not_official_population,deterministic,joint_triangular_l1,joint_triangular_l5,18,0,0,0.0,-482.8993357777776,-593.1459417499998,-374.1652322333332,18,-482.8993357777776,-478.9234425000004,0.0,-78.62253100000089,4.36010027141586,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-589.5686778597219,-376.6861582347223
broad,4,broad_joint,confirmation,__design_mixture__,design_mixture_only_not_official_population,extreme,joint_triangular_l1,joint_triangular_l5,13,0,0,0.0,-349.85071461538485,-601.0958886057693,32.02469364999965,13,-349.85071461538485,-454.2458310000002,0.07692307692307693,1739.4083250000003,3.085345562951953,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-609.6353160596157,49.116554948076846
broad,4,broad_joint,all,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1223.5701295,-1337.294382,-1109.8458769999997,2,-1223.5701295,-1223.5701295,0.0,-1109.8458769999997,9.476616785883742,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1337.294382,-1109.8458769999997
broad,4,broad_joint,all,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1223.5701295,-1337.294382,-1109.8458769999997,2,-1223.5701295,-1223.5701295,0.0,-1109.8458769999997,9.476616785883742,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1337.294382,-1109.8458769999997
broad,4,broad_joint,confirmation,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1223.5701295,-1337.294382,-1109.8458769999997,2,-1223.5701295,-1223.5701295,0.0,-1109.8458769999997,9.476616785883742,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1337.294382,-1109.8458769999997
broad,4,broad_joint,confirmation,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1223.5701295,-1337.294382,-1109.8458769999997,2,-1223.5701295,-1223.5701295,0.0,-1109.8458769999997,9.476616785883742,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1337.294382,-1109.8458769999997
broad,4,broad_joint,all,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1003.8965754999999,-1076.0286109999997,-931.7645400000001,2,-1003.8965754999999,-1003.8965754999999,0.0,-931.7645400000001,8.391991921399008,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1076.0286109999997,-931.7645400000001
broad,4,broad_joint,all,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1003.8965754999999,-1076.0286109999997,-931.7645400000001,2,-1003.8965754999999,-1003.8965754999999,0.0,-931.7645400000001,8.391991921399008,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1076.0286109999997,-931.7645400000001
broad,4,broad_joint,confirmation,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1003.8965754999999,-1076.0286109999997,-931.7645400000001,2,-1003.8965754999999,-1003.8965754999999,0.0,-931.7645400000001,8.391991921399008,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1076.0286109999997,-931.7645400000001
broad,4,broad_joint,confirmation,assumption__radius_max__noise_correlated__scale_75,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-1003.8965754999999,-1076.0286109999997,-931.7645400000001,2,-1003.8965754999999,-1003.8965754999999,0.0,-931.7645400000001,8.391991921399008,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-1076.0286109999997,-931.7645400000001
broad,4,broad_joint,all,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-478.9234425000004,-505.9835340000009,-451.86335099999997,2,-478.9234425000004,-478.9234425000004,0.0,-451.86335099999997,4.598213510939179,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-505.9835340000009,-451.86335099999997
broad,4,broad_joint,all,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-478.9234425000004,-505.9835340000009,-451.86335099999997,2,-478.9234425000004,-478.9234425000004,0.0,-451.86335099999997,4.598213510939179,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-505.9835340000009,-451.86335099999997
broad,4,broad_joint,confirmation,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-478.9234425000004,-505.9835340000009,-451.86335099999997,2,-478.9234425000004,-478.9234425000004,0.0,-451.86335099999997,4.598213510939179,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-505.9835340000009,-451.86335099999997
broad,4,broad_joint,confirmation,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-478.9234425000004,-505.9835340000009,-451.86335099999997,2,-478.9234425000004,-478.9234425000004,0.0,-451.86335099999997,4.598213510939179,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-505.9835340000009,-451.86335099999997
broad,4,broad_joint,all,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-659.4516215000003,-741.6255870000005,-577.2776560000002,2,-659.4516215000003,-659.4516215000003,0.0,-577.2776560000002,5.898934618779119,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-741.6255870000005,-577.2776560000002
broad,4,broad_joint,all,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-659.4516215000003,-741.6255870000005,-577.2776560000002,2,-659.4516215000003,-659.4516215000003,0.0,-577.2776560000002,5.898934618779119,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-741.6255870000005,-577.2776560000002
broad,4,broad_joint,confirmation,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-659.4516215000003,-741.6255870000005,-577.2776560000002,2,-659.4516215000003,-659.4516215000003,0.0,-577.2776560000002,5.898934618779119,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-741.6255870000005,-577.2776560000002
broad,4,broad_joint,confirmation,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-659.4516215000003,-741.6255870000005,-577.2776560000002,2,-659.4516215000003,-659.4516215000003,0.0,-577.2776560000002,5.898934618779119,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-741.6255870000005,-577.2776560000002
broad,4,broad_joint,all,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,3,0,0,0.0,-405.230741,-731.4909630000002,-214.87330800000018,3,-405.230741,-269.32795199999964,0.0,-214.87330800000018,4.280530346712036,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-731.4909630000002,-214.87330800000018
broad,4,broad_joint,all,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,3,0,0,0.0,-405.230741,-731.4909630000002,-214.87330800000018,3,-405.230741,-269.32795199999964,0.0,-214.87330800000018,4.280530346712036,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-731.4909630000002,-214.87330800000018
broad,4,broad_joint,confirmation,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,3,0,0,0.0,-405.230741,-731.4909630000002,-214.87330800000018,3,-405.230741,-269.32795199999964,0.0,-214.87330800000018,4.280530346712036,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-731.4909630000002,-214.87330800000018
broad,4,broad_joint,confirmation,assumption__radius_max__noise_deterministic__scale_75,broad_or_stress_assumption,deterministic,joint_triangular_l1,joint_triangular_l5,3,0,0,0.0,-405.230741,-731.4909630000002,-214.87330800000018,3,-405.230741,-269.32795199999964,0.0,-214.87330800000018,4.280530346712036,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-731.4909630000002,-214.87330800000018
broad,4,broad_joint,all,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-692.6352659999993,,,1,-692.6352659999993,-692.6352659999993,0.0,-692.6352659999993,6.337403330033933,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-692.6352659999993,,,1,-692.6352659999993,-692.6352659999993,0.0,-692.6352659999993,6.337403330033933,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-692.6352659999993,,,1,-692.6352659999993,-692.6352659999993,0.0,-692.6352659999993,6.337403330033933,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-692.6352659999993,,,1,-692.6352659999993,-692.6352659999993,0.0,-692.6352659999993,6.337403330033933,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-636.6118910000005,-653.2107130000004,-620.0130690000005,2,-636.6118910000005,-636.6118910000005,0.0,-620.0130690000005,5.389185985615004,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-653.2107130000004,-620.0130690000005
broad,4,broad_joint,all,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-636.6118910000005,-653.2107130000004,-620.0130690000005,2,-636.6118910000005,-636.6118910000005,0.0,-620.0130690000005,5.389185985615004,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-653.2107130000004,-620.0130690000005
broad,4,broad_joint,confirmation,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-636.6118910000005,-653.2107130000004,-620.0130690000005,2,-636.6118910000005,-636.6118910000005,0.0,-620.0130690000005,5.389185985615004,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-653.2107130000004,-620.0130690000005
broad,4,broad_joint,confirmation,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-636.6118910000005,-653.2107130000004,-620.0130690000005,2,-636.6118910000005,-636.6118910000005,0.0,-620.0130690000005,5.389185985615004,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-653.2107130000004,-620.0130690000005
broad,4,broad_joint,all,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-436.9401539999999,-669.6947610000007,-204.18554699999913,2,-436.9401539999999,-436.9401539999999,0.0,-204.18554699999913,4.383741088171521,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-669.6947610000007,-204.18554699999913
broad,4,broad_joint,all,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-436.9401539999999,-669.6947610000007,-204.18554699999913,2,-436.9401539999999,-436.9401539999999,0.0,-204.18554699999913,4.383741088171521,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-669.6947610000007,-204.18554699999913
broad,4,broad_joint,confirmation,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-436.9401539999999,-669.6947610000007,-204.18554699999913,2,-436.9401539999999,-436.9401539999999,0.0,-204.18554699999913,4.383741088171521,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-669.6947610000007,-204.18554699999913
broad,4,broad_joint,confirmation,assumption__radius_max__noise_extreme__scale_75,broad_or_stress_assumption,extreme,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-436.9401539999999,-669.6947610000007,-204.18554699999913,2,-436.9401539999999,-436.9401539999999,0.0,-204.18554699999913,4.383741088171521,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-669.6947610000007,-204.18554699999913
broad,4,broad_joint,all,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-534.9307064999994,-958.2352689999989,-111.62614399999984,2,-534.9307064999994,-534.9307064999994,0.0,-111.62614399999984,4.501064509152397,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-958.2352689999989,-111.62614399999984
broad,4,broad_joint,all,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-534.9307064999994,-958.2352689999989,-111.62614399999984,2,-534.9307064999994,-534.9307064999994,0.0,-111.62614399999984,4.501064509152397,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-958.2352689999989,-111.62614399999984
broad,4,broad_joint,confirmation,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-534.9307064999994,-958.2352689999989,-111.62614399999984,2,-534.9307064999994,-534.9307064999994,0.0,-111.62614399999984,4.501064509152397,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-958.2352689999989,-111.62614399999984
broad,4,broad_joint,confirmation,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,2,0,0,0.0,-534.9307064999994,-958.2352689999989,-111.62614399999984,2,-534.9307064999994,-534.9307064999994,0.0,-111.62614399999984,4.501064509152397,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,-958.2352689999989,-111.62614399999984
broad,4,broad_joint,all,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-667.2050180000006,,,1,-667.2050180000006,-667.2050180000006,0.0,-667.2050180000006,5.716212157291303,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-667.2050180000006,,,1,-667.2050180000006,-667.2050180000006,0.0,-667.2050180000006,5.716212157291303,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-667.2050180000006,,,1,-667.2050180000006,-667.2050180000006,0.0,-667.2050180000006,5.716212157291303,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-667.2050180000006,,,1,-667.2050180000006,-667.2050180000006,0.0,-667.2050180000006,5.716212157291303,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-320.26141199999984,,,1,-320.26141199999984,-320.26141199999984,0.0,-320.26141199999984,3.3020088979402136,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,all,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-320.26141199999984,,,1,-320.26141199999984,-320.26141199999984,0.0,-320.26141199999984,3.3020088979402136,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,all,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-320.26141199999984,,,1,-320.26141199999984,-320.26141199999984,0.0,-320.26141199999984,3.3020088979402136,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
broad,4,broad_joint,confirmation,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,correlated,joint_triangular_l1,joint_triangular_l5,1,0,0,0.0,-320.26141199999984,,,1,-320.26141199999984,-320.26141199999984,0.0,-320.26141199999984,3.3020088979402136,pointwise paired bootstrap; exploratory and not multiplicity-adjusted,very small stratum,,
