case_id,mode,source_distance_m,true_angle_deg,first_error_deg,first_report_deg,second_error_deg,receiver_radius_m,q_x,q_y,second_response,safety_certificate,movement_m,movement_and_second_measure_s,crossing_acute_angle_deg,posterior_diameter_m,posterior_mec_radius_m,direction_outcome_bound_m,mec_center_error_m,certified_clear_after_two,extra_clear_movement_m
d600_a0.0049_e-1,estimated,600.0,0.0049,-1.0,359.0,0.75,1000.0,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,49.15369276152162,33.23079214538047,16.615396072698868,175.58841794431993,11.71425979101789,True,193.8553453037717
d600_a0.0049_e-1,active,600.0,0.0049,-1.0,359.0,0.75,1000.0,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.31579595962673,39.59365680402419,19.796828402020704,241.71886404388374,18.04879538339799,True,307.2562545827436
d600_a0.0049_e0,fixed,600.0,0.0049,0.0,0.0,0.75,1000.0,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,75.95712661564839,29.058529301156938,14.529264650587214,111.91092581755662,5.332812442288553,True,403.8183009897752
d600_a0.0049_e0,estimated,600.0,0.0049,0.0,0.0,0.75,1000.0,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,52.55363713825853,32.333683504638124,16.16684175232781,172.89590806730575,3.05781442529948,True,194.22916234820144
d600_a0.0049_e0,active,600.0,0.0049,0.0,0.0,0.75,1000.0,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,44.998366201002995,43.675309124701656,21.837654562359777,241.9103211568431,6.934149746553181,False,
d600_a0.0049_e1,fixed,600.0,0.0049,1.0,1.0,0.75,1000.0,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,77.28971798383205,29.019531308195262,14.509765654106443,111.6672558693896,13.184588438450207,True,403.26563834267193
d600_a0.0049_e1,estimated,600.0,0.0049,1.0,1.0,0.75,1000.0,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,55.561925163933644,31.701765261915664,15.85088263096667,167.98139298877288,14.911324089434657,True,195.98487901112478
d600_a0.0049_e1,active,600.0,0.0049,1.0,1.0,0.75,1000.0,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.31289750963417,41.68350248346459,20.841751241741033,241.7188640438828,10.680414311179465,False,
d600_a90_e-1,fixed,600.0,90.0,-1.0,89.0,0.75,1000.0,-387.722393556458,706.8743491843873,direction,Q_safe,806.2257748298549,166.24515496597098,74.58931314845643,29.103528894489845,14.551764447253634,112.20357240224983,10.642178383878722,True,404.45720642640816
d600_a90_e-1,estimated,600.0,90.0,-1.0,89.0,0.75,1000.0,177.54852987722586,721.6858947833309,direction,Q_safe,743.2052281777767,153.64104563555534,55.574548927662015,32.29781952115355,16.14890976058553,167.98139298875142,11.395708058287902,True,200.04579202156341
d600_a90_e-1,active,600.0,90.0,-1.0,89.0,0.75,1000.0,231.51038382416937,371.0160942352579,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.31434717149005,39.606885100342915,19.80344255018002,241.71886404388073,17.959663176594105,True,307.3190010550265
d600_a90_e0,fixed,600.0,90.0,0.0,90.0,0.75,1000.0,-399.99999999999994,700.0,direction,Q_safe,806.2257748298549,166.24515496597098,75.96375653207345,29.05852930115642,14.529264650586994,111.910925817556,5.334237015834928,True,403.8183009897748
d600_a90_e0,estimated,600.0,90.0,0.0,90.0,0.75,1000.0,159.1479957554244,721.8211308091813,direction,Q_safe,739.157513278201,152.8315026556402,52.56745574871348,32.98388527350188,16.491942636759603,172.89590806730567,3.516777185318241,True,198.53710115986325
d600_a90_e0,active,600.0,90.0,0.0,90.0,0.75,1000.0,225.00000000000003,375.0,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.00000000000007,41.409937081014945,20.70496854051623,241.91032115684192,5.030160401145699,False,
d600_a90_e1,fixed,600.0,90.0,1.0,91.0,0.75,1000.0,-412.15576256865495,692.9124240345604,direction,Q_safe,806.2257748298549,166.24515496597098,77.29614873408872,29.018366204863362,14.509183102440456,111.66725586938725,13.270093926387142,True,403.249142689979
d600_a90_e1,estimated,600.0,90.0,1.0,91.0,0.75,1000.0,140.81998142702287,721.6858947833309,direction,Q_safe,735.2964013908432,152.05928027816864,49.16892395062511,33.95964161643394,16.97982080822556,175.58841794433752,16.041685312295712,True,198.54580305058903
d600_a90_e1,active,600.0,90.0,1.0,91.0,0.75,1000.0,-231.51038382416934,371.016094235258,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.31434717149006,41.68350248346352,20.841751241740496,241.71886404388107,10.728674622320867,False,
d600_a179.995_e-1,fixed,600.0,179.995,-1.0,179.0,0.75,1000.0,-692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,77.28958673420836,29.205478319235503,14.602739159626374,111.66725586938702,11.082613904887907,True,405.9088349410119
d600_a179.995_e-1,estimated,600.0,179.995,-1.0,179.0,0.75,1000.0,-562.5016391312076,243.4848074846014,direction,Q_safe,612.9379621961009,127.58759243922017,81.24798268696217,23.568253099027515,11.78412654952233,181.82498431467357,11.186978549417425,True,226.62744684308439
d600_a179.995_e-1,active,600.0,179.995,-1.0,179.0,0.75,1000.0,-371.016094235258,231.5103838241693,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.31286791559896,39.606885100343014,19.80344255018012,241.71886404387993,17.930809563727497,True,307.31900105502655
d600_a179.995_e0,fixed,600.0,179.995,0.0,180.0,0.75,1000.0,-700.0,-399.9999999999999,direction,Q_safe,806.2257748298549,166.24515496597098,75.97052071260484,29.057331835681854,14.528665917849674,111.9109258175563,5.409818935568792,True,403.8013162888242
d600_a179.995_e0,estimated,600.0,179.995,0.0,180.0,0.75,1000.0,-562.6731350537568,225.06925402181702,direction,Q_safe,606.017512962423,126.2035025924846,80.58627513480519,23.798450903961,11.89922545198907,184.7424539512601,2.7971223093904607,True,219.0548342398695
d600_a179.995_e0,active,600.0,179.995,0.0,180.0,0.75,1000.0,-375.0,-224.99999999999994,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,45.00166618190475,43.64388840358019,21.821944201799038,241.9103211568415,6.766858534348445,False,
d600_a179.995_e1,fixed,600.0,179.995,1.0,181.0,0.75,1000.0,-706.8743491843873,387.722393556458,direction,Q_safe,806.2257748298549,166.24515496597098,74.58233038182202,29.29997259724623,14.649986298631712,112.2035724022494,13.366502179204105,True,407.25870319273895
d600_a179.995_e1,estimated,600.0,179.995,1.0,181.0,0.75,1000.0,-537.7565113054457,187.75997523602894,direction,Q_safe,569.5927262106128,118.91854524212256,71.65957770518021,25.766063761655243,12.883031880836267,210.45160034329416,10.710246211633079,True,200.57895843573888
d600_a179.995_e1,active,600.0,179.995,1.0,181.0,0.75,1000.0,-371.0160942352579,-231.5103838241694,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.31582551763602,41.66902497766374,20.834512488840655,241.7188640438797,10.803207026262552,False,
d600_a359.995_e-1,fixed,600.0,359.995,-1.0,359.0,0.75,1000.0,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,74.59629478998146,29.103528894491646,14.551764447254573,112.20357240224872,10.591305934026112,True,404.4572064264093
d600_a359.995_e-1,estimated,600.0,359.995,-1.0,359.0,0.75,1000.0,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,49.18446048451623,33.22137335294444,16.6106866764809,175.58841794431993,11.581791421504656,True,193.79473135027078
d600_a359.995_e-1,active,600.0,359.995,-1.0,359.0,0.75,1000.0,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.312867915598964,39.60688510034565,19.803442550181387,241.71886404388374,17.930809563727383,True,307.3190010550291
d600_a359.995_e0,fixed,600.0,359.995,0.0,0.0,0.75,1000.0,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,75.97052071260482,29.057331835681943,14.528665917849718,111.91092581755662,5.4098189355692385,True,403.80131628882424
d600_a359.995_e0,estimated,600.0,359.995,0.0,0.0,0.75,1000.0,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,52.58155160762937,32.32527796331979,16.162638981668685,172.89590806730575,3.151111917732976,True,194.17347108525703
d600_a359.995_e0,active,600.0,359.995,0.0,0.0,0.75,1000.0,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,45.001666181904774,43.643888403581236,21.821944201799514,241.9103211568431,6.7668585343484535,False,
d600_a359.995_e1,fixed,600.0,359.995,1.0,1.0,0.75,1000.0,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,77.30270975193447,29.01836620486389,14.509183102440758,111.6672558693896,13.31266786618336,True,403.24914268997935
d600_a359.995_e1,estimated,600.0,359.995,1.0,1.0,0.75,1000.0,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,55.58742619559224,31.697937831547353,15.848968915782514,167.98139298877288,15.016322204257122,True,195.95880275793644
d600_a359.995_e1,active,600.0,359.995,1.0,1.0,0.75,1000.0,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,45.31582551763601,41.66902497766442,20.834512488840993,241.7188640438828,10.803207026262342,False,
d1000_a0_e-1,fixed,1000.0,0.0,-1.0,359.0,0.75,1000.0,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,52.91001222088849,63.25850469112439,31.6292523455771,112.20357240224872,29.364855331982262,False,
d1000_a0_e-1,estimated,1000.0,0.0,-1.0,359.0,0.75,1000.0,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,26.83827026879903,115.13612235070853,57.56806117537008,175.58841794431993,54.493909980876026,False,
d1000_a0_e-1,active,1000.0,0.0,-1.0,359.0,0.75,1000.0,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.207169701607146,142.65028410036433,71.32514205019652,241.71886404388374,62.644173631758264,False,
d1000_a0_e0,fixed,1000.0,0.0,0.0,0.0,0.75,1000.0,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,53.13010235415607,61.029086954081826,30.514543477055657,111.91092581755662,9.25690287364513,False,
d1000_a0_e0,estimated,1000.0,0.0,0.0,0.0,0.75,1000.0,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,29.77416274631813,94.84100518875395,47.42050259439199,172.89590806730575,11.813374015204658,False,
d1000_a0_e0,active,1000.0,0.0,0.0,0.0,0.75,1000.0,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,19.79887635452493,184.0353844886289,92.01769224433046,241.9103211568431,36.11943338122828,False,
d1000_a0_e1,fixed,1000.0,0.0,1.0,1.0,0.75,1000.0,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,53.31107046335398,59.005021990988254,29.502510995508676,111.6672558693896,17.409300528687343,False,
d1000_a0_e1,estimated,1000.0,0.0,1.0,1.0,0.75,1000.0,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,32.53555364731187,81.11806803539375,40.559034017711376,167.98139298877288,23.805263950833755,False,
d1000_a0_e1,active,1000.0,0.0,1.0,1.0,0.75,1000.0,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.207169701607146,161.84195635205765,80.92097817604402,241.7188640438828,21.333768081292018,False,
d1000_a0.0049_e-1,fixed,1000.0,0.0049,-1.0,359.0,0.75,1000.0,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,52.908832101762755,63.2773876844152,31.638693842222555,112.20357240224872,29.509968168049827,False,
d1000_a0.0049_e-1,estimated,1000.0,0.0049,-1.0,359.0,0.75,1000.0,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,26.82915143513243,115.27257693725859,57.63628846864501,175.58841794431993,54.813653669852265,False,
d1000_a0.0049_e-1,active,1000.0,0.0049,-1.0,359.0,0.75,1000.0,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.209130368592103,142.65028410036433,71.32514205019652,241.71886404388374,62.66494383363705,False,
d1000_a0.0049_e0,fixed,1000.0,0.0049,0.0,0.0,0.75,1000.0,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,53.12912188475386,61.04677942806778,30.523389714048637,111.91092581755662,9.37298692276989,False,
d1000_a0.0049_e0,estimated,1000.0,0.0049,0.0,0.0,0.75,1000.0,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,29.765790397611696,94.88820526557815,47.44410263280409,172.89590806730575,11.9397911955364,False,
d1000_a0.0049_e0,active,1000.0,0.0049,0.0,0.0,0.75,1000.0,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,19.79683564878342,184.21013573373398,92.10506786688302,241.9103211568431,36.505987231996954,False,
d1000_a0.0049_e1,fixed,1000.0,0.0049,1.0,1.0,0.75,1000.0,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,53.31027407768134,59.005021990988254,29.502510995508676,111.6672558693896,17.32594611763485,False,
d1000_a0.0049_e1,estimated,1000.0,0.0049,1.0,1.0,0.75,1000.0,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,32.527938836086314,81.18775531138736,40.593877655708184,167.98139298877288,23.6039908796397,False,
d1000_a0.0049_e1,active,1000.0,0.0049,1.0,1.0,0.75,1000.0,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.20520864580956,161.9837986212082,80.9918993106193,241.7188640438828,21.05163808290754,False,
d1000_a90_e-1,fixed,1000.0,90.0,-1.0,89.0,0.75,1000.0,-387.722393556458,706.8743491843873,direction,Q_safe,806.2257748298549,166.24515496597098,52.91001222088849,63.258504691119214,31.629252345574514,112.20357240224983,29.364855331982245,False,
d1000_a90_e-1,estimated,1000.0,90.0,-1.0,89.0,0.75,1000.0,177.54852987722586,721.6858947833309,direction,Q_safe,743.2052281777767,153.64104563555534,32.5355536473156,76.19867282791296,38.09933641397079,167.98139298875142,35.51113398315323,False,
d1000_a90_e-1,active,1000.0,90.0,-1.0,89.0,0.75,1000.0,231.51038382416937,371.0160942352579,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.207169701607146,142.65028410035436,71.32514205019159,241.71886404388073,62.64417363175895,False,
d1000_a90_e0,fixed,1000.0,90.0,0.0,90.0,0.75,1000.0,-399.99999999999994,700.0,direction,Q_safe,806.2257748298549,166.24515496597098,53.13010235415607,61.02908695408022,30.514543477054808,111.910925817556,9.256902873644783,False,
d1000_a90_e0,estimated,1000.0,90.0,0.0,90.0,0.75,1000.0,159.1479957554244,721.8211308091813,direction,Q_safe,739.157513278201,152.8315026556402,29.77416274631785,88.22673985651015,44.11336992826984,172.89590806730567,5.5428365855600745,False,
d1000_a90_e0,active,1000.0,90.0,0.0,90.0,0.75,1000.0,225.00000000000003,375.0,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,19.79887635452493,160.57441551281514,80.28720775642266,241.91032115684192,17.22050151477911,False,
d1000_a90_e1,fixed,1000.0,90.0,1.0,91.0,0.75,1000.0,-412.15576256865495,692.9124240345604,direction,Q_safe,806.2257748298549,166.24515496597098,53.311070463353985,59.00502199098657,29.502510995507834,111.66725586938725,17.40930052868754,False,
d1000_a90_e1,estimated,1000.0,90.0,1.0,91.0,0.75,1000.0,140.81998142702287,721.6858947833309,direction,Q_safe,735.2964013908432,152.05928027816864,26.838270268794773,105.68407145804984,52.842035729040255,175.58841794433752,34.74659595305344,False,
d1000_a90_e1,active,1000.0,90.0,1.0,91.0,0.75,1000.0,-231.51038382416934,371.016094235258,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.207169701607146,161.8419563520523,80.92097817604136,241.71886404388107,21.33376808129323,False,
d1000_a179.995_e-1,fixed,1000.0,179.995,-1.0,179.0,0.75,1000.0,-692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,53.31025781589104,56.603024923179376,28.301512461603945,111.66725586938702,25.878830569470612,False,
d1000_a179.995_e-1,estimated,1000.0,179.995,-1.0,179.0,0.75,1000.0,-562.5016391312076,243.4848074846014,direction,Q_safe,612.9379621961009,127.58759243922017,29.093908200387094,94.10259580097257,47.05129790050058,181.82498431467357,42.39174193781779,False,
d1000_a179.995_e-1,active,1000.0,179.995,-1.0,179.0,0.75,1000.0,-371.016094235258,231.5103838241693,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.205168620214096,142.76574102479577,71.38287051241224,241.71886404387993,62.34352190336851,False,
d1000_a179.995_e0,fixed,1000.0,179.995,0.0,180.0,0.75,1000.0,-700.0,-399.9999999999999,direction,Q_safe,806.2257748298549,166.24515496597098,53.13110186552997,61.01140380365349,30.505701901841487,111.9109258175563,9.141486967664553,False,
d1000_a179.995_e0,estimated,1000.0,179.995,0.0,180.0,0.75,1000.0,-562.6731350537568,225.06925402181702,direction,Q_safe,606.017512962423,126.2035025924846,27.228470522266797,107.37585473399423,53.687927367011966,184.7424539512601,9.885142637219387,False,
d1000_a179.995_e0,active,1000.0,179.995,0.0,180.0,0.75,1000.0,-375.0,-224.99999999999994,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,19.800958303602844,183.86090162680165,91.9304508134169,241.9103211568415,35.73335188598224,False,
d1000_a179.995_e1,fixed,1000.0,179.995,1.0,181.0,0.75,1000.0,-706.8743491843873,387.722393556458,direction,Q_safe,806.2257748298549,166.24515496597098,52.90880800708747,60.55489230880691,30.277446154418143,112.2035724022494,19.07432565791451,False,
d1000_a179.995_e1,estimated,1000.0,179.995,1.0,181.0,0.75,1000.0,-537.7565113054457,187.75997523602894,direction,Q_safe,569.5927262106128,118.91854524212256,22.102349728959272,145.47191398835395,72.73595699419269,210.45160034329416,37.633677965053714,False,
d1000_a179.995_e1,active,1000.0,179.995,1.0,181.0,0.75,1000.0,-371.0160942352579,-231.5103838241694,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.209170378155676,161.84195635205288,80.92097817604159,241.7188640438797,21.398550113983156,False,
d1000_a359.995_e-1,fixed,1000.0,359.995,-1.0,359.0,0.75,1000.0,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,52.91121537382993,63.23963190047814,31.619815950253972,112.20357240224872,29.218686221027053,False,
d1000_a359.995_e-1,estimated,1000.0,359.995,-1.0,359.0,0.75,1000.0,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,26.84757224906924,115.06800569778554,57.53400284890853,175.58841794431993,54.31845682758152,False,
d1000_a359.995_e-1,active,1000.0,359.995,-1.0,359.0,0.75,1000.0,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.205168620214152,142.76574102480444,71.38287051241663,241.71886404388374,62.343521903367325,False,
d1000_a359.995_e0,fixed,1000.0,359.995,0.0,0.0,0.75,1000.0,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,53.13110186552997,61.011403803654545,30.505701901842016,111.91092581755662,9.141486967665248,False,
d1000_a359.995_e0,estimated,1000.0,359.995,0.0,0.0,0.75,1000.0,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,29.782703003097193,94.74673630150454,47.37336815076728,172.89590806730575,11.566987368387393,False,
d1000_a359.995_e0,active,1000.0,359.995,0.0,0.0,0.75,1000.0,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,19.80095830360281,183.8609016268032,91.93045081341774,241.9103211568431,35.73335188598316,False,
d1000_a359.995_e1,fixed,1000.0,359.995,1.0,1.0,0.75,1000.0,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,53.3118822089076,58.98839293262399,29.494196466326493,111.6672558693896,17.517065625997287,False,
d1000_a359.995_e1,estimated,1000.0,359.995,1.0,1.0,0.75,1000.0,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,32.543320972218744,81.08326709806192,40.541633549045464,167.98139298877288,23.936774878808844,False,
d1000_a359.995_e1,active,1000.0,359.995,1.0,1.0,0.75,1000.0,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,20.209170378155676,161.84195635205765,80.92097817604402,241.7188640438828,21.39855011398179,False,
d1250_a0_e-1,fixed,1250.0,0.0,-1.0,359.0,0.75,1249.9999999999989,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,35.521992677194945,122.74834275603442,61.374171378036515,112.20357240224872,56.574781780386374,False,
d1250_a0_e-1,estimated,1250.0,0.0,-1.0,359.0,0.75,1249.9999999999989,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,14.924959249766987,264.58759117474517,132.29379558739393,175.58841794431993,122.9491822303355,False,
d1250_a0_e-1,active,1250.0,0.0,-1.0,359.0,0.75,1249.9999999999989,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.755683283181101,238.8907774131097,119.44538870657297,241.71886404388374,103.32322887566593,False,
d1250_a0_e0,fixed,1250.0,0.0,0.0,0.0,0.75,1249.9999999999989,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,36.02737338510366,114.18662490664666,57.093312453342214,111.91092581755662,18.37971495678631,False,
d1250_a0_e0,estimated,1250.0,0.0,0.0,0.0,0.75,1249.9999999999989,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,16.768320181964057,237.27869822639852,118.63934911321927,172.89590806730575,40.786236661555286,False,
d1250_a0_e0,active,1250.0,0.0,0.0,0.0,0.75,1249.9999999999989,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,14.420773127510982,339.32855187899276,169.6642759395176,241.9103211568431,74.80380411071303,False,
d1250_a0_e1,fixed,1250.0,0.0,1.0,1.0,0.75,1249.9999999999989,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,36.49552309866594,106.78876455482309,53.39438227742985,111.6672558693896,23.893761003725114,False,
d1250_a0_e1,estimated,1250.0,0.0,1.0,1.0,0.75,1249.9999999999989,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,18.575758221730013,186.8908771854457,93.44543859274158,167.98139298877288,37.651893884955406,False,
d1250_a0_e1,active,1250.0,0.0,1.0,1.0,0.75,1249.9999999999989,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.755683283181101,284.894292041084,142.44714602056166,241.7188640438828,25.67455203701035,False,
d1250_a0.0049_e-1,fixed,1250.0,0.0049,-1.0,359.0,0.75,1249.9999999999989,706.8743491843873,387.72239355645803,direction,Q_safe,806.2257748298549,166.24515496597098,35.51942187735418,122.80866977118595,61.40433488561228,112.20357240224872,56.82921058811326,False,
d1250_a0.0049_e-1,estimated,1250.0,0.0049,-1.0,359.0,0.75,1249.9999999999989,721.6858947833327,140.81998142704794,direction,Q_safe,735.2964013908498,152.05928027816998,14.919034387442514,264.23625964210703,132.11812982107486,175.58841794431993,123.14711725646431,False,
d1250_a0.0049_e-1,active,1250.0,0.0049,-1.0,359.0,0.75,1249.9999999999989,371.0160942352579,-231.51038382416937,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.757299395698515,238.8907774131097,119.44538870657297,241.71886404388374,103.34187752779256,False,
d1250_a0.0049_e0,fixed,1250.0,0.0049,0.0,0.0,0.75,1249.9999999999989,700.0,400.0,direction,Q_safe,806.2257748298549,166.24515496597098,36.02498915437827,114.23994259552825,57.119971297782904,111.91092581755662,18.596811635615662,False,
d1250_a0.0049_e0,estimated,1250.0,0.0049,0.0,0.0,0.75,1249.9999999999989,721.8211308091836,159.1479957554249,direction,Q_safe,739.1575132782033,152.83150265564066,16.76258848923525,237.52174045430428,118.76087022717216,172.89590806730575,41.18070835623727,False,
d1250_a0.0049_e0,active,1250.0,0.0049,0.0,0.0,0.75,1249.9999999999989,375.0,225.0,direction,convex_hull_first_station_and_Q_safe,437.3213921133975,92.4642784226795,14.419107156304902,339.795812046003,169.89790602302276,241.9103211568431,75.56371735756896,False,
d1250_a0.0049_e1,fixed,1250.0,0.0049,1.0,1.0,0.75,1249.9999999999989,692.9124240345604,412.15576256865495,direction,Q_safe,806.2257748298549,166.24515496597098,36.493317242872315,106.83628989791659,53.418144948976696,111.6672558693896,23.706188007311088,False,
d1250_a0.0049_e1,estimated,1250.0,0.0049,1.0,1.0,0.75,1249.9999999999989,721.6858947833327,177.54852987719914,direction,Q_safe,743.2052281777721,153.64104563555443,18.570240752425523,187.04940916474945,93.52470458239335,167.98139298877288,37.3505952235609,False,
d1250_a0.0049_e1,active,1250.0,0.0049,1.0,1.0,0.75,1249.9999999999989,371.016094235258,231.51038382416934,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.754066927058844,285.247560742538,142.62378037128855,241.7188640438828,25.186997787474173,False,
d1250_a90_e-1,fixed,1250.0,90.0,-1.0,89.0,0.75,1249.9999999999989,-387.722393556458,706.8743491843873,direction,Q_safe,806.2257748298549,166.24515496597098,35.521992677194945,122.74834275602394,61.37417137803128,112.20357240224983,56.57478178038521,False,
d1250_a90_e-1,estimated,1250.0,90.0,-1.0,89.0,0.75,1249.9999999999989,177.54852987722586,721.6858947833309,direction,Q_safe,743.2052281777767,153.64104563555534,18.57575822173255,165.52533582546408,82.76266791275003,167.98139298875142,74.8804936552407,False,
d1250_a90_e-1,active,1250.0,90.0,-1.0,89.0,0.75,1249.9999999999989,231.51038382416937,371.0160942352579,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.755683283181101,238.8907774130922,119.4453887065641,241.71886404388073,103.32322887566887,False,
d1250_a90_e0,fixed,1250.0,90.0,0.0,90.0,0.75,1249.9999999999989,-399.99999999999994,700.0,direction,Q_safe,806.2257748298549,166.24515496597098,36.02737338510366,114.18662490664322,57.093312453340495,111.910925817556,18.379714956785392,False,
d1250_a90_e0,estimated,1250.0,90.0,0.0,90.0,0.75,1249.9999999999989,159.1479957554244,721.8211308091813,direction,Q_safe,739.157513278201,152.8315026556402,16.76832018196395,205.15648313042138,102.57824156522983,172.89590806730567,12.638387474949878,False,
d1250_a90_e0,active,1250.0,90.0,0.0,90.0,0.75,1249.9999999999989,225.00000000000003,375.0,direction,convex_hull_first_station_and_Q_safe,437.32139211339756,92.46427842267951,14.420773127510982,279.3359517836407,139.66797589183975,241.91032115684192,27.01722572215916,False,
d1250_a90_e1,fixed,1250.0,90.0,1.0,91.0,0.75,1249.9999999999989,-412.15576256865495,692.9124240345604,direction,Q_safe,806.2257748298549,166.24515496597098,36.49552309866595,106.7887645548199,53.39438227742836,111.66725586938725,23.893761003725185,False,
d1250_a90_e1,estimated,1250.0,90.0,1.0,91.0,0.75,1249.9999999999989,140.81998142702287,721.6858947833309,direction,Q_safe,735.2964013908432,152.05928027816864,14.924959249764392,267.8276430047927,133.91382150241705,175.58841794433752,77.21215285398893,False,
